"","nlc2022_7class","T_MAPCODE","niaps_arc","n"
"41152","NaN","SVs5","10",0
"41153","1","SVs6","10",80522
"41154","2","SVs6","10",9668
"41155","3","SVs6","10",21
"41156","4","SVs6","10",79
"41157","5","SVs6","10",113
"41158","6","SVs6","10",0
"41159","7","SVs6","10",2713
"41160","NaN","SVs6","10",0
"41161","1","SVs7","10",219614
"41162","2","SVs7","10",44210
"41163","3","SVs7","10",191
"41164","4","SVs7","10",882
"41165","5","SVs7","10",1445
"41166","6","SVs7","10",11
"41167","7","SVs7","10",28911
"41168","NaN","SVs7","10",0
"41169","1","SVs8","10",24740
"41170","2","SVs8","10",3816
"41171","3","SVs8","10",18
"41172","4","SVs8","10",110
"41173","5","SVs8","10",143
"41174","6","SVs8","10",2
"41175","7","SVs8","10",8321
"41176","NaN","SVs8","10",0
"41177","1",NA,"10",1
"41178","2",NA,"10",0
"41179","3",NA,"10",0
"41180","4",NA,"10",0
"41181","5",NA,"10",0
"41182","6",NA,"10",0
"41183","7",NA,"10",0
"41184","NaN",NA,"10",0
"41185","1","AT15","NaN",0
"41186","2","AT15","NaN",0
"41187","3","AT15","NaN",0
"41188","4","AT15","NaN",0
"41189","5","AT15","NaN",0
"41190","6","AT15","NaN",0
"41191","7","AT15","NaN",0
"41192","NaN","AT15","NaN",0
"41193","1","AT16","NaN",0
"41194","2","AT16","NaN",0
"41195","3","AT16","NaN",0
"41196","4","AT16","NaN",0
"41197","5","AT16","NaN",0
"41198","6","AT16","NaN",0
"41199","7","AT16","NaN",0
"41200","NaN","AT16","NaN",0
"41201","1","AT17","NaN",0
"41202","2","AT17","NaN",0
"41203","3","AT17","NaN",0
"41204","4","AT17","NaN",0
"41205","5","AT17","NaN",0
"41206","6","AT17","NaN",0
"41207","7","AT17","NaN",0
"41208","NaN","AT17","NaN",0
"41209","1","AT18","NaN",0
"41210","2","AT18","NaN",0
"41211","3","AT18","NaN",0
"41212","4","AT18","NaN",0
"41213","5","AT18","NaN",0
"41214","6","AT18","NaN",0
"41215","7","AT18","NaN",0
"41216","NaN","AT18","NaN",0
"41217","1","AT19","NaN",0
"41218","2","AT19","NaN",0
"41219","3","AT19","NaN",0
"41220","4","AT19","NaN",0
"41221","5","AT19","NaN",0
"41222","6","AT19","NaN",0
"41223","7","AT19","NaN",0
"41224","NaN","AT19","NaN",0
"41225","1","AT20","NaN",0
"41226","2","AT20","NaN",0
"41227","3","AT20","NaN",0
"41228","4","AT20","NaN",0
"41229","5","AT20","NaN",0
"41230","6","AT20","NaN",0
"41231","7","AT20","NaN",0
"41232","NaN","AT20","NaN",0
"41233","1","AT21","NaN",0
"41234","2","AT21","NaN",0
"41235","3","AT21","NaN",0
"41236","4","AT21","NaN",0
"41237","5","AT21","NaN",0
"41238","6","AT21","NaN",0
"41239","7","AT21","NaN",0
"41240","NaN","AT21","NaN",0
"41241","1","AT22","NaN",0
"41242","2","AT22","NaN",0
"41243","3","AT22","NaN",0
"41244","4","AT22","NaN",0
"41245","5","AT22","NaN",0
"41246","6","AT22","NaN",0
"41247","7","AT22","NaN",0
"41248","NaN","AT22","NaN",0
"41249","1","AT23","NaN",0
"41250","2","AT23","NaN",0
"41251","3","AT23","NaN",0
"41252","4","AT23","NaN",0
"41253","5","AT23","NaN",0
"41254","6","AT23","NaN",0
"41255","7","AT23","NaN",0
"41256","NaN","AT23","NaN",0
"41257","1","AT24","NaN",0
"41258","2","AT24","NaN",0
"41259","3","AT24","NaN",0
"41260","4","AT24","NaN",0
"41261","5","AT24","NaN",0
"41262","6","AT24","NaN",0
"41263","7","AT24","NaN",0
"41264","NaN","AT24","NaN",0
"41265","1","AT25","NaN",0
"41266","2","AT25","NaN",0
"41267","3","AT25","NaN",0
"41268","4","AT25","NaN",0
"41269","5","AT25","NaN",0
"41270","6","AT25","NaN",0
"41271","7","AT25","NaN",0
"41272","NaN","AT25","NaN",0
"41273","1","AT26","NaN",0
"41274","2","AT26","NaN",0
"41275","3","AT26","NaN",0
"41276","4","AT26","NaN",0
"41277","5","AT26","NaN",0
"41278","6","AT26","NaN",0
"41279","7","AT26","NaN",0
"41280","NaN","AT26","NaN",0
"41281","1","AT27","NaN",0
"41282","2","AT27","NaN",0
"41283","3","AT27","NaN",0
"41284","4","AT27","NaN",0
"41285","5","AT27","NaN",0
"41286","6","AT27","NaN",0
"41287","7","AT27","NaN",0
"41288","NaN","AT27","NaN",0
"41289","1","AT28","NaN",0
"41290","2","AT28","NaN",0
"41291","3","AT28","NaN",0
"41292","4","AT28","NaN",0
"41293","5","AT28","NaN",0
"41294","6","AT28","NaN",0
"41295","7","AT28","NaN",0
"41296","NaN","AT28","NaN",0
"41297","1","AT29","NaN",0
"41298","2","AT29","NaN",0
"41299","3","AT29","NaN",0
"41300","4","AT29","NaN",0
"41301","5","AT29","NaN",0
"41302","6","AT29","NaN",0
"41303","7","AT29","NaN",0
"41304","NaN","AT29","NaN",0
"41305","1","AT30","NaN",0
"41306","2","AT30","NaN",0
"41307","3","AT30","NaN",0
"41308","4","AT30","NaN",0
"41309","5","AT30","NaN",0
"41310","6","AT30","NaN",0
"41311","7","AT30","NaN",0
"41312","NaN","AT30","NaN",0
"41313","1","AT31","NaN",0
"41314","2","AT31","NaN",0
"41315","3","AT31","NaN",0
"41316","4","AT31","NaN",0
"41317","5","AT31","NaN",0
"41318","6","AT31","NaN",0
"41319","7","AT31","NaN",0
"41320","NaN","AT31","NaN",0
"41321","1","AT32","NaN",0
"41322","2","AT32","NaN",0
"41323","3","AT32","NaN",0
"41324","4","AT32","NaN",0
"41325","5","AT32","NaN",0
"41326","6","AT32","NaN",0
"41327","7","AT32","NaN",0
"41328","NaN","AT32","NaN",0
"41329","1","AT33","NaN",0
"41330","2","AT33","NaN",0
"41331","3","AT33","NaN",0
"41332","4","AT33","NaN",0
"41333","5","AT33","NaN",0
"41334","6","AT33","NaN",0
"41335","7","AT33","NaN",0
"41336","NaN","AT33","NaN",0
"41337","1","AT34","NaN",0
"41338","2","AT34","NaN",0
"41339","3","AT34","NaN",0
"41340","4","AT34","NaN",0
"41341","5","AT34","NaN",0
"41342","6","AT34","NaN",0
"41343","7","AT34","NaN",0
"41344","NaN","AT34","NaN",0
"41345","1","AT35","NaN",0
"41346","2","AT35","NaN",0
"41347","3","AT35","NaN",0
"41348","4","AT35","NaN",0
"41349","5","AT35","NaN",0
"41350","6","AT35","NaN",0
"41351","7","AT35","NaN",0
"41352","NaN","AT35","NaN",0
"41353","1","AT36","NaN",0
"41354","2","AT36","NaN",0
"41355","3","AT36","NaN",0
"41356","4","AT36","NaN",0
"41357","5","AT36","NaN",0
"41358","6","AT36","NaN",0
"41359","7","AT36","NaN",0
"41360","NaN","AT36","NaN",0
"41361","1","AT37","NaN",0
"41362","2","AT37","NaN",0
"41363","3","AT37","NaN",0
"41364","4","AT37","NaN",0
"41365","5","AT37","NaN",0
"41366","6","AT37","NaN",0
"41367","7","AT37","NaN",0
"41368","NaN","AT37","NaN",0
"41369","1","AT38","NaN",0
"41370","2","AT38","NaN",0
"41371","3","AT38","NaN",0
"41372","4","AT38","NaN",0
"41373","5","AT38","NaN",0
"41374","6","AT38","NaN",0
"41375","7","AT38","NaN",0
"41376","NaN","AT38","NaN",0
"41377","1","AT39","NaN",0
"41378","2","AT39","NaN",0
"41379","3","AT39","NaN",0
"41380","4","AT39","NaN",0
"41381","5","AT39","NaN",0
"41382","6","AT39","NaN",0
"41383","7","AT39","NaN",0
"41384","NaN","AT39","NaN",0
"41385","1","AT40","NaN",0
"41386","2","AT40","NaN",0
"41387","3","AT40","NaN",0
"41388","4","AT40","NaN",0
"41389","5","AT40","NaN",0
"41390","6","AT40","NaN",0
"41391","7","AT40","NaN",0
"41392","NaN","AT40","NaN",0
"41393","1","AT41","NaN",0
"41394","2","AT41","NaN",0
"41395","3","AT41","NaN",0
"41396","4","AT41","NaN",0
"41397","5","AT41","NaN",0
"41398","6","AT41","NaN",0
"41399","7","AT41","NaN",0
"41400","NaN","AT41","NaN",0
"41401","1","AT42","NaN",0
"41402","2","AT42","NaN",0
"41403","3","AT42","NaN",0
"41404","4","AT42","NaN",0
"41405","5","AT42","NaN",0
"41406","6","AT42","NaN",0
"41407","7","AT42","NaN",0
"41408","NaN","AT42","NaN",0
"41409","1","AT43","NaN",0
"41410","2","AT43","NaN",0
"41411","3","AT43","NaN",0
"41412","4","AT43","NaN",0
"41413","5","AT43","NaN",0
"41414","6","AT43","NaN",0
"41415","7","AT43","NaN",0
"41416","NaN","AT43","NaN",0
"41417","1","AT44","NaN",0
"41418","2","AT44","NaN",0
"41419","3","AT44","NaN",0
"41420","4","AT44","NaN",0
"41421","5","AT44","NaN",0
"41422","6","AT44","NaN",0
"41423","7","AT44","NaN",0
"41424","NaN","AT44","NaN",0
"41425","1","AT45","NaN",0
"41426","2","AT45","NaN",0
"41427","3","AT45","NaN",0
"41428","4","AT45","NaN",0
"41429","5","AT45","NaN",0
"41430","6","AT45","NaN",0
"41431","7","AT45","NaN",0
"41432","NaN","AT45","NaN",0
"41433","1","AT46","NaN",0
"41434","2","AT46","NaN",0
"41435","3","AT46","NaN",0
"41436","4","AT46","NaN",0
"41437","5","AT46","NaN",0
"41438","6","AT46","NaN",0
"41439","7","AT46","NaN",0
"41440","NaN","AT46","NaN",0
"41441","1","AT47","NaN",0
"41442","2","AT47","NaN",0
"41443","3","AT47","NaN",0
"41444","4","AT47","NaN",0
"41445","5","AT47","NaN",0
"41446","6","AT47","NaN",0
"41447","7","AT47","NaN",0
"41448","NaN","AT47","NaN",0
"41449","1","AT48","NaN",0
"41450","2","AT48","NaN",0
"41451","3","AT48","NaN",0
"41452","4","AT48","NaN",0
"41453","5","AT48","NaN",0
"41454","6","AT48","NaN",0
"41455","7","AT48","NaN",0
"41456","NaN","AT48","NaN",0
"41457","1","AT49","NaN",0
"41458","2","AT49","NaN",0
"41459","3","AT49","NaN",0
"41460","4","AT49","NaN",0
"41461","5","AT49","NaN",0
"41462","6","AT49","NaN",0
"41463","7","AT49","NaN",0
"41464","NaN","AT49","NaN",0
"41465","1","AT50","NaN",0
"41466","2","AT50","NaN",0
"41467","3","AT50","NaN",0
"41468","4","AT50","NaN",0
"41469","5","AT50","NaN",0
"41470","6","AT50","NaN",0
"41471","7","AT50","NaN",0
"41472","NaN","AT50","NaN",0
"41473","1","AT51","NaN",0
"41474","2","AT51","NaN",0
"41475","3","AT51","NaN",0
"41476","4","AT51","NaN",0
"41477","5","AT51","NaN",0
"41478","6","AT51","NaN",0
"41479","7","AT51","NaN",0
"41480","NaN","AT51","NaN",0
"41481","1","AT52","NaN",0
"41482","2","AT52","NaN",0
"41483","3","AT52","NaN",0
"41484","4","AT52","NaN",0
"41485","5","AT52","NaN",0
"41486","6","AT52","NaN",0
"41487","7","AT52","NaN",0
"41488","NaN","AT52","NaN",0
"41489","1","AT53","NaN",0
"41490","2","AT53","NaN",0
"41491","3","AT53","NaN",0
"41492","4","AT53","NaN",0
"41493","5","AT53","NaN",0
"41494","6","AT53","NaN",0
"41495","7","AT53","NaN",0
"41496","NaN","AT53","NaN",0
"41497","1","AT54","NaN",0
"41498","2","AT54","NaN",0
"41499","3","AT54","NaN",0
"41500","4","AT54","NaN",0
"41501","5","AT54","NaN",0
"41502","6","AT54","NaN",0
"41503","7","AT54","NaN",0
"41504","NaN","AT54","NaN",0
"41505","1","AT55","NaN",0
"41506","2","AT55","NaN",0
"41507","3","AT55","NaN",0
"41508","4","AT55","NaN",0
"41509","5","AT55","NaN",0
"41510","6","AT55","NaN",0
"41511","7","AT55","NaN",0
"41512","NaN","AT55","NaN",0
"41513","1","AT56","NaN",0
"41514","2","AT56","NaN",0
"41515","3","AT56","NaN",0
"41516","4","AT56","NaN",0
"41517","5","AT56","NaN",0
"41518","6","AT56","NaN",0
"41519","7","AT56","NaN",0
"41520","NaN","AT56","NaN",0
"41521","1","AT57","NaN",0
"41522","2","AT57","NaN",0
"41523","3","AT57","NaN",0
"41524","4","AT57","NaN",0
"41525","5","AT57","NaN",0
"41526","6","AT57","NaN",0
"41527","7","AT57","NaN",0
"41528","NaN","AT57","NaN",0
"41529","1","AT58","NaN",0
"41530","2","AT58","NaN",0
"41531","3","AT58","NaN",0
"41532","4","AT58","NaN",0
"41533","5","AT58","NaN",0
"41534","6","AT58","NaN",0
"41535","7","AT58","NaN",0
"41536","NaN","AT58","NaN",0
"41537","1","AZa1","NaN",0
"41538","2","AZa1","NaN",0
"41539","3","AZa1","NaN",0
"41540","4","AZa1","NaN",0
"41541","5","AZa1","NaN",0
"41542","6","AZa1","NaN",0
"41543","7","AZa1","NaN",0
"41544","NaN","AZa1","NaN",0
"41545","1","AZa2","NaN",0
"41546","2","AZa2","NaN",0
"41547","3","AZa2","NaN",0
"41548","4","AZa2","NaN",0
"41549","5","AZa2","NaN",0
"41550","6","AZa2","NaN",0
"41551","7","AZa2","NaN",0
"41552","NaN","AZa2","NaN",0
"41553","1","AZa3","NaN",0
"41554","2","AZa3","NaN",0
"41555","3","AZa3","NaN",0
"41556","4","AZa3","NaN",0
"41557","5","AZa3","NaN",0
"41558","6","AZa3","NaN",0
"41559","7","AZa3","NaN",0
"41560","NaN","AZa3","NaN",0
"41561","1","AZa4","NaN",0
"41562","2","AZa4","NaN",0
"41563","3","AZa4","NaN",0
"41564","4","AZa4","NaN",0
"41565","5","AZa4","NaN",0
"41566","6","AZa4","NaN",0
"41567","7","AZa4","NaN",0
"41568","NaN","AZa4","NaN",0
"41569","1","AZa5","NaN",0
"41570","2","AZa5","NaN",0
"41571","3","AZa5","NaN",0
"41572","4","AZa5","NaN",0
"41573","5","AZa5","NaN",0
"41574","6","AZa5","NaN",0
"41575","7","AZa5","NaN",0
"41576","NaN","AZa5","NaN",0
"41577","1","AZa6","NaN",0
"41578","2","AZa6","NaN",0
"41579","3","AZa6","NaN",0
"41580","4","AZa6","NaN",0
"41581","5","AZa6","NaN",0
"41582","6","AZa6","NaN",0
"41583","7","AZa6","NaN",0
"41584","NaN","AZa6","NaN",0
"41585","1","AZa7","NaN",0
"41586","2","AZa7","NaN",0
"41587","3","AZa7","NaN",0
"41588","4","AZa7","NaN",0
"41589","5","AZa7","NaN",0
"41590","6","AZa7","NaN",0
"41591","7","AZa7","NaN",0
"41592","NaN","AZa7","NaN",0
"41593","1","AZd1","NaN",0
"41594","2","AZd1","NaN",0
"41595","3","AZd1","NaN",0
"41596","4","AZd1","NaN",0
"41597","5","AZd1","NaN",0
"41598","6","AZd1","NaN",0
"41599","7","AZd1","NaN",0
"41600","NaN","AZd1","NaN",0
"41601","1","AZd2","NaN",0
"41602","2","AZd2","NaN",0
"41603","3","AZd2","NaN",0
"41604","4","AZd2","NaN",0
"41605","5","AZd2","NaN",0
"41606","6","AZd2","NaN",0
"41607","7","AZd2","NaN",0
"41608","NaN","AZd2","NaN",0
"41609","1","AZd3","NaN",0
"41610","2","AZd3","NaN",0
"41611","3","AZd3","NaN",0
"41612","4","AZd3","NaN",0
"41613","5","AZd3","NaN",0
"41614","6","AZd3","NaN",0
"41615","7","AZd3","NaN",0
"41616","NaN","AZd3","NaN",0
"41617","1","AZd4","NaN",0
"41618","2","AZd4","NaN",0
"41619","3","AZd4","NaN",0
"41620","4","AZd4","NaN",0
"41621","5","AZd4","NaN",0
"41622","6","AZd4","NaN",0
"41623","7","AZd4","NaN",0
"41624","NaN","AZd4","NaN",0
"41625","1","AZi1","NaN",0
"41626","2","AZi1","NaN",0
"41627","3","AZi1","NaN",0
"41628","4","AZi1","NaN",0
"41629","5","AZi1","NaN",0
"41630","6","AZi1","NaN",0
"41631","7","AZi1","NaN",0
"41632","NaN","AZi1","NaN",0
"41633","1","AZi3","NaN",0
"41634","2","AZi3","NaN",0
"41635","3","AZi3","NaN",0
"41636","4","AZi3","NaN",0
"41637","5","AZi3","NaN",0
"41638","6","AZi3","NaN",0
"41639","7","AZi3","NaN",0
"41640","NaN","AZi3","NaN",0
"41641","1","AZi5","NaN",0
"41642","2","AZi5","NaN",0
"41643","3","AZi5","NaN",0
"41644","4","AZi5","NaN",0
"41645","5","AZi5","NaN",0
"41646","6","AZi5","NaN",0
"41647","7","AZi5","NaN",0
"41648","NaN","AZi5","NaN",0
"41649","1","AZi6","NaN",0
"41650","2","AZi6","NaN",0
"41651","3","AZi6","NaN",0
"41652","4","AZi6","NaN",0
"41653","5","AZi6","NaN",0
"41654","6","AZi6","NaN",0
"41655","7","AZi6","NaN",0
"41656","NaN","AZi6","NaN",0
"41657","1","AZi7","NaN",0
"41658","2","AZi7","NaN",0
"41659","3","AZi7","NaN",0
"41660","4","AZi7","NaN",0
"41661","5","AZi7","NaN",0
"41662","6","AZi7","NaN",0
"41663","7","AZi7","NaN",0
"41664","NaN","AZi7","NaN",0
"41665","1","AZi8","NaN",0
"41666","2","AZi8","NaN",0
"41667","3","AZi8","NaN",0
"41668","4","AZi8","NaN",0
"41669","5","AZi8","NaN",0
"41670","6","AZi8","NaN",0
"41671","7","AZi8","NaN",0
"41672","NaN","AZi8","NaN",0
"41673","1","AZs3","NaN",0
"41674","2","AZs3","NaN",0
"41675","3","AZs3","NaN",0
"41676","4","AZs3","NaN",0
"41677","5","AZs3","NaN",0
"41678","6","AZs3","NaN",0
"41679","7","AZs3","NaN",0
"41680","NaN","AZs3","NaN",0
"41681","1","CB1","NaN",0
"41682","2","CB1","NaN",0
"41683","3","CB1","NaN",0
"41684","4","CB1","NaN",0
"41685","5","CB1","NaN",0
"41686","6","CB1","NaN",0
"41687","7","CB1","NaN",0
"41688","NaN","CB1","NaN",0
"41689","1","CB2","NaN",0
"41690","2","CB2","NaN",0
"41691","3","CB2","NaN",0
"41692","4","CB2","NaN",0
"41693","5","CB2","NaN",0
"41694","6","CB2","NaN",0
"41695","7","CB2","NaN",0
"41696","NaN","CB2","NaN",0
"41697","1","CB3","NaN",0
"41698","2","CB3","NaN",0
"41699","3","CB3","NaN",0
"41700","4","CB3","NaN",0
"41701","5","CB3","NaN",0
"41702","6","CB3","NaN",0
"41703","7","CB3","NaN",0
"41704","NaN","CB3","NaN",0
"41705","1","CB4","NaN",0
"41706","2","CB4","NaN",0
"41707","3","CB4","NaN",0
"41708","4","CB4","NaN",0
"41709","5","CB4","NaN",0
"41710","6","CB4","NaN",0
"41711","7","CB4","NaN",0
"41712","NaN","CB4","NaN",0
"41713","1","CB5","NaN",0
"41714","2","CB5","NaN",0
"41715","3","CB5","NaN",0
"41716","4","CB5","NaN",0
"41717","5","CB5","NaN",0
"41718","6","CB5","NaN",0
"41719","7","CB5","NaN",0
"41720","NaN","CB5","NaN",0
"41721","1","CB6","NaN",0
"41722","2","CB6","NaN",0
"41723","3","CB6","NaN",0
"41724","4","CB6","NaN",0
"41725","5","CB6","NaN",0
"41726","6","CB6","NaN",0
"41727","7","CB6","NaN",0
"41728","NaN","CB6","NaN",0
"41729","1","Dg1","NaN",0
"41730","2","Dg1","NaN",0
"41731","3","Dg1","NaN",0
"41732","4","Dg1","NaN",0
"41733","5","Dg1","NaN",0
"41734","6","Dg1","NaN",0
"41735","7","Dg1","NaN",0
"41736","NaN","Dg1","NaN",0
"41737","1","Dg10","NaN",0
"41738","2","Dg10","NaN",0
"41739","3","Dg10","NaN",0
"41740","4","Dg10","NaN",0
"41741","5","Dg10","NaN",0
"41742","6","Dg10","NaN",0
"41743","7","Dg10","NaN",0
"41744","NaN","Dg10","NaN",0
"41745","1","Dg2","NaN",0
"41746","2","Dg2","NaN",0
"41747","3","Dg2","NaN",0
"41748","4","Dg2","NaN",0
"41749","5","Dg2","NaN",0
"41750","6","Dg2","NaN",0
"41751","7","Dg2","NaN",0
"41752","NaN","Dg2","NaN",0
"41753","1","Dg3","NaN",0
"41754","2","Dg3","NaN",0
"41755","3","Dg3","NaN",0
"41756","4","Dg3","NaN",0
"41757","5","Dg3","NaN",0
"41758","6","Dg3","NaN",0
"41759","7","Dg3","NaN",0
"41760","NaN","Dg3","NaN",0
"41761","1","Dg4","NaN",0
"41762","2","Dg4","NaN",0
"41763","3","Dg4","NaN",0
"41764","4","Dg4","NaN",0
"41765","5","Dg4","NaN",0
"41766","6","Dg4","NaN",0
"41767","7","Dg4","NaN",0
"41768","NaN","Dg4","NaN",0
"41769","1","Dg5","NaN",0
"41770","2","Dg5","NaN",0
"41771","3","Dg5","NaN",0
"41772","4","Dg5","NaN",0
"41773","5","Dg5","NaN",0
"41774","6","Dg5","NaN",0
"41775","7","Dg5","NaN",0
"41776","NaN","Dg5","NaN",0
"41777","1","Dg6","NaN",0
"41778","2","Dg6","NaN",0
"41779","3","Dg6","NaN",0
"41780","4","Dg6","NaN",0
"41781","5","Dg6","NaN",0
"41782","6","Dg6","NaN",0
"41783","7","Dg6","NaN",0
"41784","NaN","Dg6","NaN",0
"41785","1","Dg7","NaN",0
"41786","2","Dg7","NaN",0
"41787","3","Dg7","NaN",0
"41788","4","Dg7","NaN",0
"41789","5","Dg7","NaN",0
"41790","6","Dg7","NaN",0
"41791","7","Dg7","NaN",0
"41792","NaN","Dg7","NaN",0
"41793","1","Dg8","NaN",0
"41794","2","Dg8","NaN",0
"41795","3","Dg8","NaN",0
"41796","4","Dg8","NaN",0
"41797","5","Dg8","NaN",0
"41798","6","Dg8","NaN",0
"41799","7","Dg8","NaN",0
"41800","NaN","Dg8","NaN",0
"41801","1","Dg9","NaN",0
"41802","2","Dg9","NaN",0
"41803","3","Dg9","NaN",0
"41804","4","Dg9","NaN",0
"41805","5","Dg9","NaN",0
"41806","6","Dg9","NaN",0
"41807","7","Dg9","NaN",0
"41808","NaN","Dg9","NaN",0
"41809","1","Dn1","NaN",0
"41810","2","Dn1","NaN",0
"41811","3","Dn1","NaN",0
"41812","4","Dn1","NaN",0
"41813","5","Dn1","NaN",0
"41814","6","Dn1","NaN",0
"41815","7","Dn1","NaN",0
"41816","NaN","Dn1","NaN",0
"41817","1","Dn2","NaN",0
"41818","2","Dn2","NaN",0
"41819","3","Dn2","NaN",0
"41820","4","Dn2","NaN",0
"41821","5","Dn2","NaN",0
"41822","6","Dn2","NaN",0
"41823","7","Dn2","NaN",0
"41824","NaN","Dn2","NaN",0
"41825","1","Dn3","NaN",0
"41826","2","Dn3","NaN",0
"41827","3","Dn3","NaN",0
"41828","4","Dn3","NaN",0
"41829","5","Dn3","NaN",0
"41830","6","Dn3","NaN",0
"41831","7","Dn3","NaN",0
"41832","NaN","Dn3","NaN",0
"41833","1","Dn4","NaN",0
"41834","2","Dn4","NaN",0
"41835","3","Dn4","NaN",0
"41836","4","Dn4","NaN",0
"41837","5","Dn4","NaN",0
"41838","6","Dn4","NaN",0
"41839","7","Dn4","NaN",0
"41840","NaN","Dn4","NaN",0
"41841","1","Dn5","NaN",0
"41842","2","Dn5","NaN",0
"41843","3","Dn5","NaN",0
"41844","4","Dn5","NaN",0
"41845","5","Dn5","NaN",0
"41846","6","Dn5","NaN",0
"41847","7","Dn5","NaN",0
"41848","NaN","Dn5","NaN",0
"41849","1","FFa1","NaN",0
"41850","2","FFa1","NaN",0
"41851","3","FFa1","NaN",0
"41852","4","FFa1","NaN",0
"41853","5","FFa1","NaN",0
"41854","6","FFa1","NaN",0
"41855","7","FFa1","NaN",0
"41856","NaN","FFa1","NaN",0
"41857","1","FFa2","NaN",0
"41858","2","FFa2","NaN",0
"41859","3","FFa2","NaN",0
"41860","4","FFa2","NaN",0
"41861","5","FFa2","NaN",0
"41862","6","FFa2","NaN",0
"41863","7","FFa2","NaN",0
"41864","NaN","FFa2","NaN",0
"41865","1","FFa3","NaN",0
"41866","2","FFa3","NaN",0
"41867","3","FFa3","NaN",0
"41868","4","FFa3","NaN",0
"41869","5","FFa3","NaN",0
"41870","6","FFa3","NaN",0
"41871","7","FFa3","NaN",0
"41872","NaN","FFa3","NaN",0
"41873","1","FFa4","NaN",0
"41874","2","FFa4","NaN",0
"41875","3","FFa4","NaN",0
"41876","4","FFa4","NaN",0
"41877","5","FFa4","NaN",0
"41878","6","FFa4","NaN",0
"41879","7","FFa4","NaN",0
"41880","NaN","FFa4","NaN",0
"41881","1","FFb1","NaN",0
"41882","2","FFb1","NaN",0
"41883","3","FFb1","NaN",0
"41884","4","FFb1","NaN",0
"41885","5","FFb1","NaN",0
"41886","6","FFb1","NaN",0
"41887","7","FFb1","NaN",0
"41888","NaN","FFb1","NaN",0
"41889","1","FFb2","NaN",0
"41890","2","FFb2","NaN",0
"41891","3","FFb2","NaN",0
"41892","4","FFb2","NaN",0
"41893","5","FFb2","NaN",0
"41894","6","FFb2","NaN",0
"41895","7","FFb2","NaN",0
"41896","NaN","FFb2","NaN",0
"41897","1","FFb3","NaN",0
"41898","2","FFb3","NaN",0
"41899","3","FFb3","NaN",0
"41900","4","FFb3","NaN",0
"41901","5","FFb3","NaN",0
"41902","6","FFb3","NaN",0
"41903","7","FFb3","NaN",0
"41904","NaN","FFb3","NaN",0
"41905","1","FFb4","NaN",0
"41906","2","FFb4","NaN",0
"41907","3","FFb4","NaN",0
"41908","4","FFb4","NaN",0
"41909","5","FFb4","NaN",0
"41910","6","FFb4","NaN",0
"41911","7","FFb4","NaN",0
"41912","NaN","FFb4","NaN",0
"41913","1","FFb5","NaN",0
"41914","2","FFb5","NaN",0
"41915","3","FFb5","NaN",0
