"","nlc2022_7class","T_MAPCODE","sum","n"
"5045","5","FFs8","1",19
"5046","6","FFs8","1",0
"5047","7","FFs8","1",15
"5048","NaN","FFs8","1",0
"5049","1","FFs9","1",682
"5050","2","FFs9","1",24
"5051","3","FFs9","1",0
"5052","4","FFs9","1",5
"5053","5","FFs9","1",0
"5054","6","FFs9","1",0
"5055","7","FFs9","1",341
"5056","NaN","FFs9","1",0
"5057","1","FFt1","1",970
"5058","2","FFt1","1",18
"5059","3","FFt1","1",0
"5060","4","FFt1","1",0
"5061","5","FFt1","1",13
"5062","6","FFt1","1",0
"5063","7","FFt1","1",0
"5064","NaN","FFt1","1",0
"5065","1","FFt2","1",20097
"5066","2","FFt2","1",1704
"5067","3","FFt2","1",1
"5068","4","FFt2","1",17
"5069","5","FFt2","1",28
"5070","6","FFt2","1",0
"5071","7","FFt2","1",0
"5072","NaN","FFt2","1",0
"5073","1","FOa1","1",584
"5074","2","FOa1","1",85
"5075","3","FOa1","1",0
"5076","4","FOa1","1",0
"5077","5","FOa1","1",3
"5078","6","FOa1","1",0
"5079","7","FOa1","1",4
"5080","NaN","FOa1","1",0
"5081","1","FOa2","1",716
"5082","2","FOa2","1",178
"5083","3","FOa2","1",0
"5084","4","FOa2","1",32
"5085","5","FOa2","1",0
"5086","6","FOa2","1",0
"5087","7","FOa2","1",2
"5088","NaN","FOa2","1",0
"5089","1","FOa3","1",35
"5090","2","FOa3","1",10
"5091","3","FOa3","1",0
"5092","4","FOa3","1",0
"5093","5","FOa3","1",0
"5094","6","FOa3","1",0
"5095","7","FOa3","1",0
"5096","NaN","FOa3","1",0
"5097","1","FOz1","1",3723
"5098","2","FOz1","1",562
"5099","3","FOz1","1",1
"5100","4","FOz1","1",0
"5101","5","FOz1","1",3
"5102","6","FOz1","1",0
"5103","7","FOz1","1",195
"5104","NaN","FOz1","1",0
"5105","1","FOz2","1",2637
"5106","2","FOz2","1",418
"5107","3","FOz2","1",0
"5108","4","FOz2","1",0
"5109","5","FOz2","1",0
"5110","6","FOz2","1",0
"5111","7","FOz2","1",115
"5112","NaN","FOz2","1",0
"5113","1","FOz3","1",2838
"5114","2","FOz3","1",632
"5115","3","FOz3","1",1
"5116","4","FOz3","1",0
"5117","5","FOz3","1",0
"5118","6","FOz3","1",0
"5119","7","FOz3","1",68
"5120","NaN","FOz3","1",0
"5121","1","FOz4","1",1451
"5122","2","FOz4","1",1015
"5123","3","FOz4","1",0
"5124","4","FOz4","1",0
"5125","5","FOz4","1",0
"5126","6","FOz4","1",0
"5127","7","FOz4","1",179
"5128","NaN","FOz4","1",0
"5129","1","FOz5","1",8647
"5130","2","FOz5","1",738
"5131","3","FOz5","1",0
"5132","4","FOz5","1",1
"5133","5","FOz5","1",1
"5134","6","FOz5","1",0
"5135","7","FOz5","1",53
"5136","NaN","FOz5","1",0
"5137","1","FOz6","1",123
"5138","2","FOz6","1",0
"5139","3","FOz6","1",0
"5140","4","FOz6","1",0
"5141","5","FOz6","1",0
"5142","6","FOz6","1",0
"5143","7","FOz6","1",0
"5144","NaN","FOz6","1",0
"5145","1","FOz7","1",2250
"5146","2","FOz7","1",956
"5147","3","FOz7","1",0
"5148","4","FOz7","1",29
"5149","5","FOz7","1",3
"5150","6","FOz7","1",0
"5151","7","FOz7","1",28
"5152","NaN","FOz7","1",0
"5153","1","FOz8","1",167
"5154","2","FOz8","1",16
"5155","3","FOz8","1",0
"5156","4","FOz8","1",0
"5157","5","FOz8","1",0
"5158","6","FOz8","1",0
"5159","7","FOz8","1",2
"5160","NaN","FOz8","1",0
"5161","1","FOz9","1",0
"5162","2","FOz9","1",0
"5163","3","FOz9","1",0
"5164","4","FOz9","1",0
"5165","5","FOz9","1",0
"5166","6","FOz9","1",0
"5167","7","FOz9","1",0
"5168","NaN","FOz9","1",0
"5169","1","FRa1","1",2036
"5170","2","FRa1","1",756
"5171","3","FRa1","1",3
"5172","4","FRa1","1",50
"5173","5","FRa1","1",160
"5174","6","FRa1","1",0
"5175","7","FRa1","1",123
"5176","NaN","FRa1","1",0
"5177","1","FRa2","1",107
"5178","2","FRa2","1",8
"5179","3","FRa2","1",0
"5180","4","FRa2","1",0
"5181","5","FRa2","1",3
"5182","6","FRa2","1",0
"5183","7","FRa2","1",0
"5184","NaN","FRa2","1",0
"5185","1","FRc1","1",90
"5186","2","FRc1","1",55
"5187","3","FRc1","1",0
"5188","4","FRc1","1",3
"5189","5","FRc1","1",10
"5190","6","FRc1","1",0
"5191","7","FRc1","1",105
"5192","NaN","FRc1","1",0
"5193","1","FRc2","1",1325
"5194","2","FRc2","1",1981
"5195","3","FRc2","1",6
"5196","4","FRc2","1",6
"5197","5","FRc2","1",71
"5198","6","FRc2","1",47
"5199","7","FRc2","1",15
"5200","NaN","FRc2","1",0
"5201","1","FRd1","1",4647
"5202","2","FRd1","1",676
"5203","3","FRd1","1",15
"5204","4","FRd1","1",20
"5205","5","FRd1","1",151
"5206","6","FRd1","1",0
"5207","7","FRd1","1",8
"5208","NaN","FRd1","1",0
"5209","1","FRd2","1",540
"5210","2","FRd2","1",0
"5211","3","FRd2","1",0
"5212","4","FRd2","1",0
"5213","5","FRd2","1",0
"5214","6","FRd2","1",0
"5215","7","FRd2","1",0
"5216","NaN","FRd2","1",0
"5217","1","FRg1","1",2541
"5218","2","FRg1","1",139
"5219","3","FRg1","1",0
"5220","4","FRg1","1",4
"5221","5","FRg1","1",47
"5222","6","FRg1","1",0
"5223","7","FRg1","1",0
"5224","NaN","FRg1","1",0
"5225","1","FRg2","1",7471
"5226","2","FRg2","1",2043
"5227","3","FRg2","1",19
"5228","4","FRg2","1",96
"5229","5","FRg2","1",107
"5230","6","FRg2","1",0
"5231","7","FRg2","1",1039
"5232","NaN","FRg2","1",0
"5233","1","FRg3","1",8
"5234","2","FRg3","1",0
"5235","3","FRg3","1",0
"5236","4","FRg3","1",0
"5237","5","FRg3","1",0
"5238","6","FRg3","1",0
"5239","7","FRg3","1",0
"5240","NaN","FRg3","1",0
"5241","1","FRl1","1",3416
"5242","2","FRl1","1",258
"5243","3","FRl1","1",10
"5244","4","FRl1","1",1
"5245","5","FRl1","1",47
"5246","6","FRl1","1",0
"5247","7","FRl1","1",0
"5248","NaN","FRl1","1",0
"5249","1","FRs1","1",16663
"5250","2","FRs1","1",708
"5251","3","FRs1","1",3
"5252","4","FRs1","1",5
"5253","5","FRs1","1",9
"5254","6","FRs1","1",0
"5255","7","FRs1","1",6
"5256","NaN","FRs1","1",0
"5257","1","FRs10","1",0
"5258","2","FRs10","1",0
"5259","3","FRs10","1",0
"5260","4","FRs10","1",0
"5261","5","FRs10","1",0
"5262","6","FRs10","1",0
"5263","7","FRs10","1",0
"5264","NaN","FRs10","1",0
"5265","1","FRs11","1",2987
"5266","2","FRs11","1",465
"5267","3","FRs11","1",4
"5268","4","FRs11","1",31
"5269","5","FRs11","1",128
"5270","6","FRs11","1",0
"5271","7","FRs11","1",166
"5272","NaN","FRs11","1",0
"5273","1","FRs12","1",2431
"5274","2","FRs12","1",235
"5275","3","FRs12","1",2
"5276","4","FRs12","1",29
"5277","5","FRs12","1",82
"5278","6","FRs12","1",0
"5279","7","FRs12","1",87
"5280","NaN","FRs12","1",0
"5281","1","FRs13","1",25950
"5282","2","FRs13","1",7880
"5283","3","FRs13","1",70
"5284","4","FRs13","1",153
"5285","5","FRs13","1",1648
"5286","6","FRs13","1",0
"5287","7","FRs13","1",692
"5288","NaN","FRs13","1",0
"5289","1","FRs14","1",19100
"5290","2","FRs14","1",2380
"5291","3","FRs14","1",2
"5292","4","FRs14","1",35
"5293","5","FRs14","1",22
"5294","6","FRs14","1",0
"5295","7","FRs14","1",71
"5296","NaN","FRs14","1",0
"5297","1","FRs15","1",983
"5298","2","FRs15","1",70
"5299","3","FRs15","1",1
"5300","4","FRs15","1",1
"5301","5","FRs15","1",2
"5302","6","FRs15","1",0
"5303","7","FRs15","1",23
"5304","NaN","FRs15","1",0
"5305","1","FRs16","1",13843
"5306","2","FRs16","1",69
"5307","3","FRs16","1",0
"5308","4","FRs16","1",1
"5309","5","FRs16","1",8
"5310","6","FRs16","1",0
"5311","7","FRs16","1",0
"5312","NaN","FRs16","1",0
"5313","1","FRs17","1",2159
"5314","2","FRs17","1",377
"5315","3","FRs17","1",2
"5316","4","FRs17","1",24
"5317","5","FRs17","1",55
"5318","6","FRs17","1",0
"5319","7","FRs17","1",21
"5320","NaN","FRs17","1",0
"5321","1","FRs18","1",0
"5322","2","FRs18","1",0
"5323","3","FRs18","1",0
"5324","4","FRs18","1",0
"5325","5","FRs18","1",0
"5326","6","FRs18","1",0
"5327","7","FRs18","1",0
"5328","NaN","FRs18","1",0
"5329","1","FRs19","1",2247
"5330","2","FRs19","1",144
"5331","3","FRs19","1",10
"5332","4","FRs19","1",9
"5333","5","FRs19","1",50
"5334","6","FRs19","1",0
"5335","7","FRs19","1",0
"5336","NaN","FRs19","1",0
"5337","1","FRs2","1",1637
"5338","2","FRs2","1",536
"5339","3","FRs2","1",0
"5340","4","FRs2","1",19
"5341","5","FRs2","1",30
"5342","6","FRs2","1",0
"5343","7","FRs2","1",234
"5344","NaN","FRs2","1",0
"5345","1","FRs20","1",1630
"5346","2","FRs20","1",362
"5347","3","FRs20","1",47
"5348","4","FRs20","1",27
"5349","5","FRs20","1",38
"5350","6","FRs20","1",0
"5351","7","FRs20","1",138
"5352","NaN","FRs20","1",0
"5353","1","FRs3","1",706
"5354","2","FRs3","1",81
"5355","3","FRs3","1",5
"5356","4","FRs3","1",2
"5357","5","FRs3","1",27
"5358","6","FRs3","1",0
"5359","7","FRs3","1",0
"5360","NaN","FRs3","1",0
"5361","1","FRs4","1",961
"5362","2","FRs4","1",556
"5363","3","FRs4","1",0
"5364","4","FRs4","1",22
"5365","5","FRs4","1",67
"5366","6","FRs4","1",0
"5367","7","FRs4","1",88
"5368","NaN","FRs4","1",0
"5369","1","FRs5","1",22
"5370","2","FRs5","1",0
"5371","3","FRs5","1",0
"5372","4","FRs5","1",1
"5373","5","FRs5","1",3
"5374","6","FRs5","1",0
"5375","7","FRs5","1",0
"5376","NaN","FRs5","1",0
"5377","1","FRs6","1",2854
"5378","2","FRs6","1",72
"5379","3","FRs6","1",3
"5380","4","FRs6","1",42
"5381","5","FRs6","1",3
"5382","6","FRs6","1",0
"5383","7","FRs6","1",0
"5384","NaN","FRs6","1",0
"5385","1","FRs7","1",1825
"5386","2","FRs7","1",299
"5387","3","FRs7","1",3
"5388","4","FRs7","1",34
"5389","5","FRs7","1",25
"5390","6","FRs7","1",0
"5391","7","FRs7","1",115
"5392","NaN","FRs7","1",0
"5393","1","FRs8","1",1702
"5394","2","FRs8","1",613
"5395","3","FRs8","1",35
"5396","4","FRs8","1",21
"5397","5","FRs8","1",74
"5398","6","FRs8","1",0
"5399","7","FRs8","1",100
"5400","NaN","FRs8","1",0
"5401","1","FRs9","1",11341
"5402","2","FRs9","1",4936
"5403","3","FRs9","1",55
"5404","4","FRs9","1",209
"5405","5","FRs9","1",857
"5406","6","FRs9","1",21
"5407","7","FRs9","1",1586
"5408","NaN","FRs9","1",0
"5409","1","FS1","1",54958
"5410","2","FS1","1",2026
"5411","3","FS1","1",0
"5412","4","FS1","1",196
"5413","5","FS1","1",95
"5414","6","FS1","1",4
"5415","7","FS1","1",31
"5416","NaN","FS1","1",0
"5417","1","FS10","1",18730
"5418","2","FS10","1",297
"5419","3","FS10","1",0
"5420","4","FS10","1",25
"5421","5","FS10","1",0
"5422","6","FS10","1",0
"5423","7","FS10","1",0
"5424","NaN","FS10","1",0
"5425","1","FS11","1",1
"5426","2","FS11","1",0
"5427","3","FS11","1",0
"5428","4","FS11","1",0
"5429","5","FS11","1",0
"5430","6","FS11","1",0
"5431","7","FS11","1",0
"5432","NaN","FS11","1",0
"5433","1","FS12","1",6940
"5434","2","FS12","1",440
"5435","3","FS12","1",0
"5436","4","FS12","1",89
"5437","5","FS12","1",0
"5438","6","FS12","1",0
"5439","7","FS12","1",0
"5440","NaN","FS12","1",0
"5441","1","FS13","1",0
"5442","2","FS13","1",0
"5443","3","FS13","1",0
"5444","4","FS13","1",0
"5445","5","FS13","1",0
"5446","6","FS13","1",0
"5447","7","FS13","1",0
"5448","NaN","FS13","1",0
"5449","1","FS14","1",887
"5450","2","FS14","1",20
"5451","3","FS14","1",0
"5452","4","FS14","1",24
"5453","5","FS14","1",0
"5454","6","FS14","1",0
"5455","7","FS14","1",0
"5456","NaN","FS14","1",0
"5457","1","FS2","1",218
"5458","2","FS2","1",150
"5459","3","FS2","1",0
"5460","4","FS2","1",18
"5461","5","FS2","1",24
"5462","6","FS2","1",0
"5463","7","FS2","1",112
"5464","NaN","FS2","1",0
"5465","1","FS3","1",25040
"5466","2","FS3","1",2382
"5467","3","FS3","1",0
"5468","4","FS3","1",67
"5469","5","FS3","1",109
"5470","6","FS3","1",16
"5471","7","FS3","1",57
"5472","NaN","FS3","1",0
"5473","1","FS4","1",155
"5474","2","FS4","1",3
"5475","3","FS4","1",0
"5476","4","FS4","1",0
"5477","5","FS4","1",0
"5478","6","FS4","1",0
"5479","7","FS4","1",0
"5480","NaN","FS4","1",0
"5481","1","FS5","1",11277
"5482","2","FS5","1",953
"5483","3","FS5","1",0
"5484","4","FS5","1",6
"5485","5","FS5","1",14
"5486","6","FS5","1",0
"5487","7","FS5","1",0
"5488","NaN","FS5","1",0
"5489","1","FS6","1",6671
"5490","2","FS6","1",75
"5491","3","FS6","1",0
"5492","4","FS6","1",83
"5493","5","FS6","1",0
"5494","6","FS6","1",1
"5495","7","FS6","1",0
"5496","NaN","FS6","1",0
"5497","1","FS7","1",1061
"5498","2","FS7","1",4
"5499","3","FS7","1",0
"5500","4","FS7","1",7
"5501","5","FS7","1",2
"5502","6","FS7","1",0
"5503","7","FS7","1",0
"5504","NaN","FS7","1",0
"5505","1","FS9","1",384
"5506","2","FS9","1",125
"5507","3","FS9","1",0
"5508","4","FS9","1",3
"5509","5","FS9","1",0
"5510","6","FS9","1",0
"5511","7","FS9","1",0
"5512","NaN","FS9","1",0
"5513","1","Gd1","1",337730
"5514","2","Gd1","1",11906
"5515","3","Gd1","1",206
"5516","4","Gd1","1",226
"5517","5","Gd1","1",469
"5518","6","Gd1","1",0
"5519","7","Gd1","1",9682
"5520","NaN","Gd1","1",0
"5521","1","Gd10","1",0
"5522","2","Gd10","1",0
"5523","3","Gd10","1",0
"5524","4","Gd10","1",0
"5525","5","Gd10","1",0
"5526","6","Gd10","1",0
"5527","7","Gd10","1",0
"5528","NaN","Gd10","1",0
"5529","1","Gd2","1",8630
"5530","2","Gd2","1",119
"5531","3","Gd2","1",0
"5532","4","Gd2","1",4
"5533","5","Gd2","1",22
"5534","6","Gd2","1",0
"5535","7","Gd2","1",106
"5536","NaN","Gd2","1",0
"5537","1","Gd3","1",15732
"5538","2","Gd3","1",1642
"5539","3","Gd3","1",74
"5540","4","Gd3","1",24
"5541","5","Gd3","1",87
"5542","6","Gd3","1",0
"5543","7","Gd3","1",140
"5544","NaN","Gd3","1",0
"5545","1","Gd4","1",53985
"5546","2","Gd4","1",769
"5547","3","Gd4","1",5
"5548","4","Gd4","1",21
"5549","5","Gd4","1",84
"5550","6","Gd4","1",0
"5551","7","Gd4","1",374
"5552","NaN","Gd4","1",0
"5553","1","Gd5","1",2014
"5554","2","Gd5","1",5
"5555","3","Gd5","1",0
"5556","4","Gd5","1",4
"5557","5","Gd5","1",0
"5558","6","Gd5","1",0
"5559","7","Gd5","1",0
"5560","NaN","Gd5","1",0
"5561","1","Gd6","1",19
"5562","2","Gd6","1",0
"5563","3","Gd6","1",0
"5564","4","Gd6","1",0
"5565","5","Gd6","1",0
"5566","6","Gd6","1",0
"5567","7","Gd6","1",0
"5568","NaN","Gd6","1",0
"5569","1","Gd7","1",5615
"5570","2","Gd7","1",20
"5571","3","Gd7","1",0
"5572","4","Gd7","1",5
"5573","5","Gd7","1",0
"5574","6","Gd7","1",0
"5575","7","Gd7","1",69
"5576","NaN","Gd7","1",0
"5577","1","Gd8","1",7832
"5578","2","Gd8","1",73
"5579","3","Gd8","1",0
"5580","4","Gd8","1",2
"5581","5","Gd8","1",1
"5582","6","Gd8","1",0
"5583","7","Gd8","1",0
"5584","NaN","Gd8","1",0
"5585","1","Gd9","1",0
"5586","2","Gd9","1",0
"5587","3","Gd9","1",0
"5588","4","Gd9","1",0
"5589","5","Gd9","1",0
"5590","6","Gd9","1",0
"5591","7","Gd9","1",0
"5592","NaN","Gd9","1",0
"5593","1","Gh1","1",201541
"5594","2","Gh1","1",2434
"5595","3","Gh1","1",177
"5596","4","Gh1","1",81
"5597","5","Gh1","1",98
"5598","6","Gh1","1",5
"5599","7","Gh1","1",304
"5600","NaN","Gh1","1",0
"5601","1","Gh10","1",155287
"5602","2","Gh10","1",35090
"5603","3","Gh10","1",2613
"5604","4","Gh10","1",991
"5605","5","Gh10","1",1697
"5606","6","Gh10","1",270
"5607","7","Gh10","1",31743
"5608","NaN","Gh10","1",0
"5609","1","Gh11","1",2188
"5610","2","Gh11","1",19
"5611","3","Gh11","1",0
"5612","4","Gh11","1",24
"5613","5","Gh11","1",2
"5614","6","Gh11","1",0
"5615","7","Gh11","1",6
"5616","NaN","Gh11","1",0
"5617","1","Gh12","1",4921
"5618","2","Gh12","1",1898
"5619","3","Gh12","1",18
"5620","4","Gh12","1",231
"5621","5","Gh12","1",7
"5622","6","Gh12","1",708
"5623","7","Gh12","1",963
"5624","NaN","Gh12","1",0
"5625","1","Gh13","1",156541
"5626","2","Gh13","1",24315
"5627","3","Gh13","1",248
"5628","4","Gh13","1",923
"5629","5","Gh13","1",43
"5630","6","Gh13","1",90
"5631","7","Gh13","1",2850
"5632","NaN","Gh13","1",0
"5633","1","Gh14","1",83864
"5634","2","Gh14","1",18761
"5635","3","Gh14","1",341
"5636","4","Gh14","1",323
"5637","5","Gh14","1",375
"5638","6","Gh14","1",110
"5639","7","Gh14","1",2504
"5640","NaN","Gh14","1",0
"5641","1","Gh15","1",41614
"5642","2","Gh15","1",16014
"5643","3","Gh15","1",230
"5644","4","Gh15","1",3180
"5645","5","Gh15","1",562
"5646","6","Gh15","1",52
"5647","7","Gh15","1",23675
"5648","NaN","Gh15","1",0
"5649","1","Gh2","1",45092
"5650","2","Gh2","1",6528
"5651","3","Gh2","1",556
"5652","4","Gh2","1",93
"5653","5","Gh2","1",605
"5654","6","Gh2","1",0
"5655","7","Gh2","1",3141
"5656","NaN","Gh2","1",0
"5657","1","Gh3","1",69960
"5658","2","Gh3","1",4890
"5659","3","Gh3","1",1079
"5660","4","Gh3","1",107
"5661","5","Gh3","1",619
"5662","6","Gh3","1",4
"5663","7","Gh3","1",5378
"5664","NaN","Gh3","1",0
"5665","1","Gh4","1",62476
"5666","2","Gh4","1",1586
"5667","3","Gh4","1",279
"5668","4","Gh4","1",38
"5669","5","Gh4","1",207
"5670","6","Gh4","1",0
"5671","7","Gh4","1",783
"5672","NaN","Gh4","1",0
"5673","1","Gh5","1",16218
"5674","2","Gh5","1",2644
"5675","3","Gh5","1",133
"5676","4","Gh5","1",502
"5677","5","Gh5","1",593
"5678","6","Gh5","1",3
"5679","7","Gh5","1",5215
"5680","NaN","Gh5","1",0
"5681","1","Gh6","1",63030
"5682","2","Gh6","1",4800
"5683","3","Gh6","1",909
"5684","4","Gh6","1",258
"5685","5","Gh6","1",631
"5686","6","Gh6","1",15
"5687","7","Gh6","1",8905
"5688","NaN","Gh6","1",0
"5689","1","Gh7","1",11483
"5690","2","Gh7","1",2356
"5691","3","Gh7","1",22
"5692","4","Gh7","1",29
"5693","5","Gh7","1",3
"5694","6","Gh7","1",0
"5695","7","Gh7","1",965
"5696","NaN","Gh7","1",0
"5697","1","Gh8","1",110
"5698","2","Gh8","1",0
"5699","3","Gh8","1",0
"5700","4","Gh8","1",0
"5701","5","Gh8","1",0
"5702","6","Gh8","1",0
"5703","7","Gh8","1",0
"5704","NaN","Gh8","1",0
"5705","1","Gh9","1",2712
"5706","2","Gh9","1",377
"5707","3","Gh9","1",21
"5708","4","Gh9","1",5
"5709","5","Gh9","1",8
"5710","6","Gh9","1",0
"5711","7","Gh9","1",175
"5712","NaN","Gh9","1",0
"5713","1","Gm1","1",39187
"5714","2","Gm1","1",1986
"5715","3","Gm1","1",87
"5716","4","Gm1","1",267
"5717","5","Gm1","1",63
"5718","6","Gm1","1",0
"5719","7","Gm1","1",1880
"5720","NaN","Gm1","1",0
"5721","1","Gm10","1",19600
"5722","2","Gm10","1",13782
"5723","3","Gm10","1",155
"5724","4","Gm10","1",3565
"5725","5","Gm10","1",349
"5726","6","Gm10","1",56
"5727","7","Gm10","1",9854
"5728","NaN","Gm10","1",0
"5729","1","Gm11","1",99527
"5730","2","Gm11","1",39794
"5731","3","Gm11","1",1446
"5732","4","Gm11","1",2235
"5733","5","Gm11","1",1445
"5734","6","Gm11","1",43
"5735","7","Gm11","1",34790
"5736","NaN","Gm11","1",0
"5737","1","Gm12","1",33745
"5738","2","Gm12","1",31374
"5739","3","Gm12","1",466
"5740","4","Gm12","1",1001
"5741","5","Gm12","1",931
"5742","6","Gm12","1",626
"5743","7","Gm12","1",39269
"5744","NaN","Gm12","1",0
"5745","1","Gm13","1",5381
"5746","2","Gm13","1",2761
"5747","3","Gm13","1",14
"5748","4","Gm13","1",29
"5749","5","Gm13","1",70
"5750","6","Gm13","1",0
"5751","7","Gm13","1",3264
"5752","NaN","Gm13","1",0
"5753","1","Gm14","1",22595
"5754","2","Gm14","1",1534
"5755","3","Gm14","1",0
"5756","4","Gm14","1",38
"5757","5","Gm14","1",68
"5758","6","Gm14","1",0
"5759","7","Gm14","1",3444
"5760","NaN","Gm14","1",0
"5761","1","Gm15","1",60314
"5762","2","Gm15","1",17214
"5763","3","Gm15","1",40
"5764","4","Gm15","1",265
"5765","5","Gm15","1",244
"5766","6","Gm15","1",1
"5767","7","Gm15","1",20036
"5768","NaN","Gm15","1",0
"5769","1","Gm16","1",106659
"5770","2","Gm16","1",29576
"5771","3","Gm16","1",218
"5772","4","Gm16","1",248
"5773","5","Gm16","1",274
"5774","6","Gm16","1",1
"5775","7","Gm16","1",31510
"5776","NaN","Gm16","1",0
"5777","1","Gm17","1",20616
"5778","2","Gm17","1",5142
"5779","3","Gm17","1",0
"5780","4","Gm17","1",0
"5781","5","Gm17","1",1
"5782","6","Gm17","1",0
"5783","7","Gm17","1",1638
"5784","NaN","Gm17","1",0
"5785","1","Gm19","1",31699
"5786","2","Gm19","1",7524
"5787","3","Gm19","1",70
"5788","4","Gm19","1",156
"5789","5","Gm19","1",360
"5790","6","Gm19","1",63
"5791","7","Gm19","1",1707
"5792","NaN","Gm19","1",0
"5793","1","Gm2","1",17839
"5794","2","Gm2","1",53
"5795","3","Gm2","1",1
"5796","4","Gm2","1",6
"5797","5","Gm2","1",63
"5798","6","Gm2","1",0
"5799","7","Gm2","1",0
"5800","NaN","Gm2","1",0
"5801","1","Gm20","1",0
"5802","2","Gm20","1",0
"5803","3","Gm20","1",0
"5804","4","Gm20","1",0
"5805","5","Gm20","1",0
"5806","6","Gm20","1",0
"5807","7","Gm20","1",0
"5808","NaN","Gm20","1",0
"5809","1","Gm21","1",30389
"5810","2","Gm21","1",3672
"5811","3","Gm21","1",40
"5812","4","Gm21","1",223
"5813","5","Gm21","1",236
"5814","6","Gm21","1",0
"5815","7","Gm21","1",1426
"5816","NaN","Gm21","1",0
"5817","1","Gm22","1",23137
"5818","2","Gm22","1",11606
"5819","3","Gm22","1",0
"5820","4","Gm22","1",43
"5821","5","Gm22","1",3
"5822","6","Gm22","1",0
"5823","7","Gm22","1",5299
"5824","NaN","Gm22","1",0
"5825","1","Gm23","1",41283
"5826","2","Gm23","1",10155
"5827","3","Gm23","1",4
"5828","4","Gm23","1",48
"5829","5","Gm23","1",8
"5830","6","Gm23","1",0
"5831","7","Gm23","1",3229
"5832","NaN","Gm23","1",0
"5833","1","Gm24","1",355
"5834","2","Gm24","1",0
"5835","3","Gm24","1",0
"5836","4","Gm24","1",0
"5837","5","Gm24","1",0
"5838","6","Gm24","1",0
"5839","7","Gm24","1",0
"5840","NaN","Gm24","1",0
"5841","1","Gm25","1",12246
"5842","2","Gm25","1",4566
"5843","3","Gm25","1",38
"5844","4","Gm25","1",24
"5845","5","Gm25","1",134
"5846","6","Gm25","1",0
"5847","7","Gm25","1",1507
"5848","NaN","Gm25","1",0
"5849","1","Gm26","1",6287
"5850","2","Gm26","1",283
"5851","3","Gm26","1",0
"5852","4","Gm26","1",1
"5853","5","Gm26","1",2
"5854","6","Gm26","1",0
"5855","7","Gm26","1",79
"5856","NaN","Gm26","1",0
"5857","1","Gm27","1",6587
"5858","2","Gm27","1",611
"5859","3","Gm27","1",0
"5860","4","Gm27","1",2
"5861","5","Gm27","1",0
"5862","6","Gm27","1",7
"5863","7","Gm27","1",57
"5864","NaN","Gm27","1",0
"5865","1","Gm28","1",704
"5866","2","Gm28","1",0
"5867","3","Gm28","1",0
"5868","4","Gm28","1",0
"5869","5","Gm28","1",0
"5870","6","Gm28","1",0
"5871","7","Gm28","1",0
"5872","NaN","Gm28","1",0
"5873","1","Gm29","1",782
"5874","2","Gm29","1",1
"5875","3","Gm29","1",0
"5876","4","Gm29","1",0
"5877","5","Gm29","1",0
"5878","6","Gm29","1",0
"5879","7","Gm29","1",48
"5880","NaN","Gm29","1",0
"5881","1","Gm3","1",88016
"5882","2","Gm3","1",16274
"5883","3","Gm3","1",1048
"5884","4","Gm3","1",276
"5885","5","Gm3","1",602
"5886","6","Gm3","1",10
"5887","7","Gm3","1",9094
"5888","NaN","Gm3","1",0
"5889","1","Gm30","1",179747
"5890","2","Gm30","1",24188
"5891","3","Gm30","1",84
"5892","4","Gm30","1",282
"5893","5","Gm30","1",459
"5894","6","Gm30","1",1
"5895","7","Gm30","1",20177
"5896","NaN","Gm30","1",0
"5897","1","Gm31","1",18034
"5898","2","Gm31","1",2570
"5899","3","Gm31","1",2
"5900","4","Gm31","1",5
"5901","5","Gm31","1",4
"5902","6","Gm31","1",0
"5903","7","Gm31","1",3031
"5904","NaN","Gm31","1",0
"5905","1","Gm4","1",24311
"5906","2","Gm4","1",3601
"5907","3","Gm4","1",118
"5908","4","Gm4","1",142
"5909","5","Gm4","1",63
"5910","6","Gm4","1",0
"5911","7","Gm4","1",7138
"5912","NaN","Gm4","1",0
"5913","1","Gm5","1",72412
"5914","2","Gm5","1",6037
"5915","3","Gm5","1",24
"5916","4","Gm5","1",40
"5917","5","Gm5","1",18
"5918","6","Gm5","1",0
"5919","7","Gm5","1",1677
"5920","NaN","Gm5","1",0
"5921","1","Gm6","1",9271
"5922","2","Gm6","1",3830
