"","...1","LC","T_MAPCODE","sum_niaps","n","km2"
"11523",21102,6,"NKb3",5,14,0.0056
"11524",21105,1,"NKb4",5,4230,1.692
"11525",21106,2,"NKb4",5,5,0.002
"11526",21113,1,"NKb5",5,10684,4.2736
"11527",21114,2,"NKb5",5,1268,0.5072
"11528",21115,3,"NKb5",5,5,0.002
"11529",21116,4,"NKb5",5,245,0.098
"11530",21117,5,"NKb5",5,1,0.0004
"11531",21121,1,"NKb6",5,81683,32.6732
"11532",21122,2,"NKb6",5,3488,1.3952
"11533",21123,3,"NKb6",5,121,0.0484
"11534",21124,4,"NKb6",5,83,0.0332
"11535",21127,7,"NKb6",5,7,0.0028
"11536",21129,1,"NKl1",5,31,0.0124
"11537",21130,2,"NKl1",5,4,0.0016
"11538",21132,4,"NKl1",5,3,0.0012
"11539",21137,1,"NKl2",5,2314,0.9256
"11540",21138,2,"NKl2",5,145,0.058
"11541",21139,3,"NKl2",5,2,0.0008
"11542",21140,4,"NKl2",5,4,0.0016
"11543",21141,5,"NKl2",5,92,0.0368
"11544",21145,1,"NKl4",5,126,0.0504
"11545",21153,1,"NKu1",5,14017,5.6068
"11546",21154,2,"NKu1",5,498,0.1992
"11547",21155,3,"NKu1",5,262,0.1048
"11548",21156,4,"NKu1",5,3,0.0012
"11549",21157,5,"NKu1",5,63,0.0252
"11550",21159,7,"NKu1",5,93,0.0372
"11551",21161,1,"NKu2",5,12073,4.8292
"11552",21162,2,"NKu2",5,286,0.1144
"11553",21163,3,"NKu2",5,41,0.0164
"11554",21164,4,"NKu2",5,14,0.0056
"11555",21165,5,"NKu2",5,3,0.0012
"11556",21169,1,"NKu3",5,85254,34.1016
"11557",21170,2,"NKu3",5,4639,1.8556
"11558",21171,3,"NKu3",5,383,0.1532
"11559",21172,4,"NKu3",5,93,0.0372
"11560",21173,5,"NKu3",5,117,0.0468
"11561",21175,7,"NKu3",5,120,0.048
"11562",21177,1,"NKu4",5,38081,15.2324
"11563",21178,2,"NKu4",5,3586,1.4344
"11564",21179,3,"NKu4",5,322,0.1288
"11565",21180,4,"NKu4",5,268,0.1072
"11566",21181,5,"NKu4",5,386,0.1544
"11567",21183,7,"NKu4",5,508,0.2032
"11568",21193,1,"SKk1",5,1978,0.7912
"11569",21194,2,"SKk1",5,61,0.0244
"11570",21209,1,"SKk3",5,303,0.1212
"11571",21210,2,"SKk3",5,56,0.0224
"11572",21211,3,"SKk3",5,1,0.0004
"11573",21212,4,"SKk3",5,4,0.0016
"11574",21213,5,"SKk3",5,20,0.008
"11575",21215,7,"SKk3",5,57,0.0228
"11576",21217,1,"SKk4",5,554,0.2216
"11577",21220,4,"SKk4",5,1,0.0004
"11578",21225,1,"SKk5",5,587,0.2348
"11579",21226,2,"SKk5",5,70,0.028
"11580",21228,4,"SKk5",5,4,0.0016
"11581",21229,5,"SKk5",5,28,0.0112
"11582",21231,7,"SKk5",5,16,0.0064
"11583",21241,1,"SKk7",5,194,0.0776
"11584",21242,2,"SKk7",5,31,0.0124
"11585",21243,3,"SKk7",5,29,0.0116
"11586",21244,4,"SKk7",5,6,0.0024
"11587",21249,1,"SKk8",5,1,0.0004
"11588",21497,1,"SKs12",5,152,0.0608
"11589",21498,2,"SKs12",5,41,0.0164
"11590",21500,4,"SKs12",5,23,0.0092
"11591",21501,5,"SKs12",5,2,0.0008
"11592",21503,7,"SKs12",5,148,0.0592
"11593",21505,1,"SKs13",5,512,0.2048
"11594",21506,2,"SKs13",5,78,0.0312
"11595",21508,4,"SKs13",5,29,0.0116
"11596",21509,5,"SKs13",5,36,0.0144
"11597",21511,7,"SKs13",5,87,0.0348
"11598",21513,1,"SKs14",5,45,0.018
"11599",21514,2,"SKs14",5,62,0.0248
"11600",21516,4,"SKs14",5,4,0.0016
"11601",21517,5,"SKs14",5,5,0.002
"11602",21519,7,"SKs14",5,15,0.006
"11603",21561,1,"SKs7",5,609,0.2436
"11604",21562,2,"SKs7",5,86,0.0344
"11605",21564,4,"SKs7",5,13,0.0052
"11606",21565,5,"SKs7",5,21,0.0084
"11607",21567,7,"SKs7",5,88,0.0352
"11608",21585,1,"SKt1",5,137,0.0548
"11609",21586,2,"SKt1",5,2,0.0008
"11610",21593,1,"SKt2",5,14337,5.7348
"11611",21594,2,"SKt2",5,242,0.0968
"11612",21595,3,"SKt2",5,1,0.0004
"11613",21596,4,"SKt2",5,21,0.0084
"11614",21597,5,"SKt2",5,106,0.0424
"11615",21601,1,"SKt3",5,2829,1.1316
"11616",21602,2,"SKt3",5,374,0.1496
"11617",21604,4,"SKt3",5,2,0.0008
"11618",21605,5,"SKt3",5,9,0.0036
"11619",21609,1,"SKv1",5,951,0.3804
"11620",21610,2,"SKv1",5,116,0.0464
"11621",21612,4,"SKv1",5,13,0.0052
"11622",21613,5,"SKv1",5,42,0.0168
"11623",21615,7,"SKv1",5,78,0.0312
"11624",21617,1,"SKv10",5,22,0.0088
"11625",21618,2,"SKv10",5,4,0.0016
"11626",21621,5,"SKv10",5,4,0.0016
"11627",21625,1,"SKv11",5,435,0.174
"11628",21626,2,"SKv11",5,12,0.0048
"11629",21629,5,"SKv11",5,1,0.0004
"11630",21633,1,"SKv13",5,87,0.0348
"11631",21634,2,"SKv13",5,12,0.0048
"11632",21637,5,"SKv13",5,1,0.0004
"11633",21657,1,"SKv3",5,201,0.0804
"11634",21658,2,"SKv3",5,120,0.048
"11635",21673,1,"SKv5",5,4541,1.8164
"11636",21674,2,"SKv5",5,592,0.2368
"11637",21676,4,"SKv5",5,10,0.004
"11638",21677,5,"SKv5",5,40,0.016
"11639",21689,1,"SKv7",5,129,0.0516
"11640",21690,2,"SKv7",5,48,0.0192
"11641",21692,4,"SKv7",5,7,0.0028
"11642",21693,5,"SKv7",5,1,0.0004
"11643",21697,1,"SKv8",5,2827,1.1308
"11644",21698,2,"SKv8",5,35,0.014
"11645",21700,4,"SKv8",5,5,0.002
"11646",21701,5,"SKv8",5,5,0.002
"11647",21705,1,"SVcb1",5,6,0.0024
"11648",21713,1,"SVcb10",5,2241,0.8964
"11649",21714,2,"SVcb10",5,1736,0.6944
"11650",21716,4,"SVcb10",5,16,0.0064
"11651",21717,5,"SVcb10",5,75,0.03
"11652",21719,7,"SVcb10",5,1440,0.576
"11653",21721,1,"SVcb11",5,1266,0.5064
"11654",21722,2,"SVcb11",5,721,0.2884
"11655",21723,3,"SVcb11",5,5,0.002
"11656",21724,4,"SVcb11",5,64,0.0256
"11657",21725,5,"SVcb11",5,23,0.0092
"11658",21727,7,"SVcb11",5,221,0.0884
"11659",21729,1,"SVcb12",5,15884,6.3536
"11660",21730,2,"SVcb12",5,4879,1.9516
"11661",21731,3,"SVcb12",5,347,0.1388
"11662",21732,4,"SVcb12",5,65,0.026
"11663",21733,5,"SVcb12",5,251,0.1004
"11664",21735,7,"SVcb12",5,3012,1.2048
"11665",21737,1,"SVcb13",5,6587,2.6348
"11666",21738,2,"SVcb13",5,65,0.026
"11667",21739,3,"SVcb13",5,4,0.0016
"11668",21740,4,"SVcb13",5,5,0.002
"11669",21745,1,"SVcb14",5,75,0.03
"11670",21746,2,"SVcb14",5,35,0.014
"11671",21753,1,"SVcb15",5,671,0.2684
"11672",21754,2,"SVcb15",5,81,0.0324
"11673",21755,3,"SVcb15",5,1,0.0004
"11674",21757,5,"SVcb15",5,11,0.0044
"11675",21759,7,"SVcb15",5,26,0.0104
"11676",21761,1,"SVcb16",5,1913,0.7652
"11677",21762,2,"SVcb16",5,353,0.1412
"11678",21763,3,"SVcb16",5,1,0.0004
"11679",21764,4,"SVcb16",5,1,0.0004
"11680",21765,5,"SVcb16",5,59,0.0236
"11681",21769,1,"SVcb17",5,11515,4.606
"11682",21770,2,"SVcb17",5,388,0.1552
"11683",21771,3,"SVcb17",5,9,0.0036
"11684",21772,4,"SVcb17",5,1,0.0004
"11685",21773,5,"SVcb17",5,58,0.0232
"11686",21777,1,"SVcb18",5,49,0.0196
"11687",21801,1,"SVcb20",5,6842,2.7368
"11688",21802,2,"SVcb20",5,2074,0.8296
"11689",21803,3,"SVcb20",5,145,0.058
"11690",21804,4,"SVcb20",5,50,0.02
"11691",21805,5,"SVcb20",5,55,0.022
"11692",21807,7,"SVcb20",5,581,0.2324
"11693",21809,1,"SVcb21",5,2710,1.084
"11694",21810,2,"SVcb21",5,771,0.3084
"11695",21815,7,"SVcb21",5,264,0.1056
"11696",21825,1,"SVcb23",5,1095,0.438
"11697",21826,2,"SVcb23",5,880,0.352
"11698",21828,4,"SVcb23",5,2,0.0008
"11699",21829,5,"SVcb23",5,23,0.0092
"11700",21831,7,"SVcb23",5,157,0.0628
"11701",21833,1,"SVcb24",5,8957,3.5828
"11702",21834,2,"SVcb24",5,549,0.2196
"11703",21835,3,"SVcb24",5,29,0.0116
"11704",21836,4,"SVcb24",5,4,0.0016
"11705",21841,1,"SVcb25",5,1681,0.6724
"11706",21842,2,"SVcb25",5,64,0.0256
"11707",21845,5,"SVcb25",5,10,0.004
"11708",21847,7,"SVcb25",5,586,0.2344
"11709",21849,1,"SVcb26",5,4491,1.7964
"11710",21850,2,"SVcb26",5,634,0.2536
"11711",21851,3,"SVcb26",5,7,0.0028
"11712",21852,4,"SVcb26",5,66,0.0264
"11713",21853,5,"SVcb26",5,74,0.0296
"11714",21857,1,"SVcb27",5,592,0.2368
"11715",21858,2,"SVcb27",5,11,0.0044
"11716",21860,4,"SVcb27",5,6,0.0024
"11717",21865,1,"SVcb28",5,299,0.1196
"11718",21866,2,"SVcb28",5,199,0.0796
"11719",21881,1,"SVcb3",5,8374,3.3496
"11720",21882,2,"SVcb3",5,578,0.2312
"11721",21883,3,"SVcb3",5,2,0.0008
"11722",21884,4,"SVcb3",5,4,0.0016
"11723",21885,5,"SVcb3",5,35,0.014
"11724",21887,7,"SVcb3",5,141,0.0564
"11725",21889,1,"SVcb4",5,3455,1.382
"11726",21890,2,"SVcb4",5,408,0.1632
"11727",21891,3,"SVcb4",5,1,0.0004
"11728",21892,4,"SVcb4",5,1,0.0004
"11729",21893,5,"SVcb4",5,27,0.0108
"11730",21895,7,"SVcb4",5,4,0.0016
"11731",21905,1,"SVcb6",5,2708,1.0832
"11732",21906,2,"SVcb6",5,1033,0.4132
"11733",21907,3,"SVcb6",5,35,0.014
"11734",21908,4,"SVcb6",5,42,0.0168
"11735",21909,5,"SVcb6",5,125,0.05
"11736",21911,7,"SVcb6",5,233,0.0932
"11737",21913,1,"SVcb7",5,233,0.0932
"11738",21914,2,"SVcb7",5,9,0.0036
"11739",21917,5,"SVcb7",5,10,0.004
"11740",21921,1,"SVcb8",5,3366,1.3464
"11741",21922,2,"SVcb8",5,354,0.1416
"11742",21923,3,"SVcb8",5,1,0.0004
"11743",21924,4,"SVcb8",5,18,0.0072
"11744",21925,5,"SVcb8",5,28,0.0112
"11745",21926,6,"SVcb8",5,4,0.0016
"11746",21927,7,"SVcb8",5,418,0.1672
"11747",21929,1,"SVcb9",5,8086,3.2344
"11748",21930,2,"SVcb9",5,2136,0.8544
"11749",21931,3,"SVcb9",5,19,0.0076
"11750",21932,4,"SVcb9",5,130,0.052
"11751",21933,5,"SVcb9",5,61,0.0244
"11752",21935,7,"SVcb9",5,4910,1.964
"11753",21937,1,"SVk1",5,127,0.0508
"11754",21938,2,"SVk1",5,2,0.0008
"11755",21945,1,"SVk10",5,731,0.2924
"11756",21946,2,"SVk10",5,5,0.002
"11757",21949,5,"SVk10",5,2,0.0008
"11758",21953,1,"SVk11",5,11168,4.4672
"11759",21954,2,"SVk11",5,3000,1.2
"11760",21956,4,"SVk11",5,33,0.0132
"11761",21958,6,"SVk11",5,2,0.0008
"11762",21969,1,"SVk13",5,16064,6.4256
"11763",21970,2,"SVk13",5,570,0.228
"11764",21971,3,"SVk13",5,15,0.006
"11765",21985,1,"SVk15",5,653,0.2612
"11766",21986,2,"SVk15",5,614,0.2456
"11767",21987,3,"SVk15",5,17,0.0068
"11768",21993,1,"SVk16",5,1960,0.784
"11769",22001,1,"SVk17",5,1875,0.75
"11770",22002,2,"SVk17",5,92,0.0368
"11771",22003,3,"SVk17",5,13,0.0052
"11772",22005,5,"SVk17",5,2,0.0008
"11773",22017,1,"SVk2",5,232,0.0928
"11774",22018,2,"SVk2",5,29,0.0116
"11775",22019,3,"SVk2",5,5,0.002
"11776",22023,7,"SVk2",5,158,0.0632
"11777",22033,1,"SVk4",5,3166,1.2664
"11778",22034,2,"SVk4",5,739,0.2956
"11779",22035,3,"SVk4",5,46,0.0184
"11780",22036,4,"SVk4",5,106,0.0424
"11781",22037,5,"SVk4",5,120,0.048
"11782",22038,6,"SVk4",5,5,0.002
"11783",22039,7,"SVk4",5,374,0.1496
"11784",22049,1,"SVk6",5,7483,2.9932
"11785",22050,2,"SVk6",5,368,0.1472
"11786",22051,3,"SVk6",5,414,0.1656
"11787",22052,4,"SVk6",5,11,0.0044
"11788",22053,5,"SVk6",5,21,0.0084
"11789",22057,1,"SVk7",5,2492,0.9968
"11790",22058,2,"SVk7",5,264,0.1056
"11791",22063,7,"SVk7",5,255,0.102
"11792",22073,1,"SVk9",5,681,0.2724
"11793",22074,2,"SVk9",5,146,0.0584
"11794",22075,3,"SVk9",5,2,0.0008
"11795",22076,4,"SVk9",5,20,0.008
"11796",22079,7,"SVk9",5,40,0.016
"11797",22081,1,"SVkd1",5,21276,8.5104
"11798",22082,2,"SVkd1",5,15,0.006
"11799",22084,4,"SVkd1",5,4,0.0016
"11800",22085,5,"SVkd1",5,13,0.0052
"11801",22113,1,"SVl1",5,216,0.0864
"11802",22114,2,"SVl1",5,35,0.014
"11803",22116,4,"SVl1",5,8,0.0032
"11804",22117,5,"SVl1",5,10,0.004
"11805",22121,1,"SVl10",5,1199,0.4796
"11806",22122,2,"SVl10",5,367,0.1468
"11807",22129,1,"SVl11",5,154,0.0616
"11808",22137,1,"SVl12",5,932,0.3728
"11809",22138,2,"SVl12",5,684,0.2736
"11810",22143,7,"SVl12",5,45,0.018
"11811",22145,1,"SVl13",5,1344,0.5376
"11812",22146,2,"SVl13",5,51,0.0204
"11813",22151,7,"SVl13",5,7,0.0028
"11814",22153,1,"SVl14",5,6060,2.424
"11815",22154,2,"SVl14",5,20,0.008
"11816",22159,7,"SVl14",5,11,0.0044
"11817",22169,1,"SVl16",5,14787,5.9148
"11818",22170,2,"SVl16",5,259,0.1036
"11819",22172,4,"SVl16",5,16,0.0064
"11820",22173,5,"SVl16",5,3,0.0012
"11821",22185,1,"SVl18",5,417,0.1668
"11822",22186,2,"SVl18",5,48,0.0192
"11823",22187,3,"SVl18",5,90,0.036
"11824",22188,4,"SVl18",5,20,0.008
"11825",22209,1,"SVl20",5,2142,0.8568
"11826",22210,2,"SVl20",5,879,0.3516
"11827",22211,3,"SVl20",5,18,0.0072
"11828",22213,5,"SVl20",5,43,0.0172
"11829",22217,1,"SVl21",5,10024,4.0096
"11830",22218,2,"SVl21",5,85,0.034
"11831",22219,3,"SVl21",5,2337,0.9348
"11832",22221,5,"SVl21",5,4,0.0016
"11833",22225,1,"SVl22",5,27118,10.8472
"11834",22226,2,"SVl22",5,4228,1.6912
"11835",22227,3,"SVl22",5,8,0.0032
"11836",22228,4,"SVl22",5,124,0.0496
"11837",22229,5,"SVl22",5,68,0.0272
"11838",22231,7,"SVl22",5,673,0.2692
"11839",22233,1,"SVl23",5,51347,20.5388
"11840",22234,2,"SVl23",5,8775,3.51
"11841",22235,3,"SVl23",5,18,0.0072
"11842",22236,4,"SVl23",5,145,0.058
"11843",22237,5,"SVl23",5,403,0.1612
"11844",22239,7,"SVl23",5,83,0.0332
"11845",22241,1,"SVl24",5,333,0.1332
"11846",22242,2,"SVl24",5,61,0.0244
"11847",22245,5,"SVl24",5,5,0.002
"11848",22257,1,"SVl26",5,94,0.0376
"11849",22258,2,"SVl26",5,1,0.0004
"11850",22273,1,"SVl3",5,10140,4.056
"11851",22274,2,"SVl3",5,3793,1.5172
"11852",22275,3,"SVl3",5,29,0.0116
"11853",22276,4,"SVl3",5,23,0.0092
"11854",22277,5,"SVl3",5,400,0.16
"11855",22279,7,"SVl3",5,696,0.2784
"11856",22281,1,"SVl4",5,1455,0.582
"11857",22282,2,"SVl4",5,790,0.316
"11858",22283,3,"SVl4",5,33,0.0132
"11859",22285,5,"SVl4",5,18,0.0072
"11860",22289,1,"SVl5",5,789,0.3156
"11861",22290,2,"SVl5",5,275,0.11
"11862",22291,3,"SVl5",5,17,0.0068
"11863",22313,1,"SVl8",5,861,0.3444
"11864",22314,2,"SVl8",5,2898,1.1592
"11865",22315,3,"SVl8",5,2,0.0008
"11866",22316,4,"SVl8",5,1,0.0004
"11867",22317,5,"SVl8",5,15,0.006
"11868",22319,7,"SVl8",5,88,0.0352
"11869",22321,1,"SVl9",5,37827,15.1308
"11870",22322,2,"SVl9",5,23421,9.3684
"11871",22323,3,"SVl9",5,65,0.026
"11872",22324,4,"SVl9",5,127,0.0508
"11873",22325,5,"SVl9",5,215,0.086
"11874",22327,7,"SVl9",5,15285,6.114
"11875",22393,1,"SVs1",5,4834,1.9336
"11876",22394,2,"SVs1",5,4000,1.6
"11877",22395,3,"SVs1",5,9,0.0036
"11878",22396,4,"SVs1",5,1,0.0004
"11879",22397,5,"SVs1",5,91,0.0364
"11880",22399,7,"SVs1",5,4,0.0016
"11881",22401,1,"SVs2",5,4184,1.6736
"11882",22402,2,"SVs2",5,806,0.3224
"11883",22403,3,"SVs2",5,4,0.0016
"11884",22404,4,"SVs2",5,13,0.0052
"11885",22405,5,"SVs2",5,17,0.0068
"11886",22407,7,"SVs2",5,107,0.0428
"11887",22409,1,"SVs3",5,37226,14.8904
"11888",22410,2,"SVs3",5,7314,2.9256
"11889",22411,3,"SVs3",5,119,0.0476
"11890",22412,4,"SVs3",5,79,0.0316
"11891",22413,5,"SVs3",5,323,0.1292
"11892",22415,7,"SVs3",5,840,0.336
"11893",22417,1,"SVs4",5,12197,4.8788
"11894",22418,2,"SVs4",5,2014,0.8056
"11895",22419,3,"SVs4",5,21,0.0084
"11896",22420,4,"SVs4",5,33,0.0132
"11897",22421,5,"SVs4",5,26,0.0104
"11898",22423,7,"SVs4",5,9,0.0036
"11899",22425,1,"SVs5",5,16230,6.492
"11900",22426,2,"SVs5",5,8263,3.3052
"11901",22427,3,"SVs5",5,8,0.0032
"11902",22428,4,"SVs5",5,170,0.068
"11903",22429,5,"SVs5",5,293,0.1172
"11904",22431,7,"SVs5",5,4298,1.7192
"11905",22433,1,"SVs6",5,252341,100.9364
"11906",22434,2,"SVs6",5,67099,26.8396
"11907",22435,3,"SVs6",5,173,0.0692
"11908",22436,4,"SVs6",5,304,0.1216
"11909",22437,5,"SVs6",5,520,0.208
"11910",22439,7,"SVs6",5,235,0.094
"11911",22441,1,"SVs7",5,87618,35.0472
"11912",22442,2,"SVs7",5,13981,5.5924
"11913",22443,3,"SVs7",5,78,0.0312
"11914",22444,4,"SVs7",5,684,0.2736
"11915",22445,5,"SVs7",5,389,0.1556
"11916",22447,7,"SVs7",5,12048,4.8192
"11917",22449,1,"SVs8",5,21053,8.4212
"11918",22450,2,"SVs8",5,1697,0.6788
"11919",22451,3,"SVs8",5,49,0.0196
"11920",22452,4,"SVs8",5,412,0.1648
"11921",22453,5,"SVs8",5,118,0.0472
"11922",22455,7,"SVs8",5,89,0.0356
"11923",22473,1,"AT16",6,9,0.0036
"11924",22481,1,"AT17",6,13871,5.5484
"11925",22482,2,"AT17",6,1701,0.6804
"11926",22485,5,"AT17",6,66,0.0264
"11927",22489,1,"AT18",6,11581,4.6324
"11928",22490,2,"AT18",6,807,0.3228
"11929",22491,3,"AT18",6,1,0.0004
"11930",22493,5,"AT18",6,61,0.0244
"11931",22495,7,"AT18",6,522,0.2088
"11932",22497,1,"AT19",6,2687,1.0748
"11933",22498,2,"AT19",6,5,0.002
"11934",22499,3,"AT19",6,9,0.0036
"11935",22500,4,"AT19",6,1,0.0004
"11936",22505,1,"AT20",6,2149,0.8596
"11937",22506,2,"AT20",6,203,0.0812
"11938",22508,4,"AT20",6,80,0.032
"11939",22513,1,"AT21",6,8578,3.4312
"11940",22514,2,"AT21",6,435,0.174
"11941",22517,5,"AT21",6,4,0.0016
"11942",22521,1,"AT22",6,101,0.0404
"11943",22522,2,"AT22",6,7,0.0028
"11944",22523,3,"AT22",6,6,0.0024
"11945",22524,4,"AT22",6,2,0.0008
"11946",22537,1,"AT24",6,1711,0.6844
"11947",22538,2,"AT24",6,172,0.0688
"11948",22539,3,"AT24",6,2,0.0008
"11949",22553,1,"AT26",6,18,0.0072
"11950",22554,2,"AT26",6,1,0.0004
"11951",22561,1,"AT27",6,2797,1.1188
"11952",22562,2,"AT27",6,6,0.0024
"11953",22564,4,"AT27",6,28,0.0112
"11954",22569,1,"AT28",6,3732,1.4928
"11955",22570,2,"AT28",6,378,0.1512
"11956",22571,3,"AT28",6,2,0.0008
"11957",22572,4,"AT28",6,17,0.0068
"11958",22573,5,"AT28",6,27,0.0108
"11959",22575,7,"AT28",6,127,0.0508
"11960",22577,1,"AT29",6,1246,0.4984
"11961",22593,1,"AT31",6,1373,0.5492
"11962",22594,2,"AT31",6,418,0.1672
"11963",22597,5,"AT31",6,2,0.0008
"11964",22601,1,"AT32",6,1882,0.7528
"11965",22602,2,"AT32",6,824,0.3296
"11966",22605,5,"AT32",6,36,0.0144
"11967",22607,7,"AT32",6,113,0.0452
"11968",22609,1,"AT33",6,136,0.0544
"11969",22610,2,"AT33",6,5,0.002
"11970",22611,3,"AT33",6,5,0.002
"11971",22612,4,"AT33",6,1,0.0004
"11972",22613,5,"AT33",6,2,0.0008
"11973",22617,1,"AT34",6,63,0.0252
"11974",22618,2,"AT34",6,1,0.0004
"11975",22619,3,"AT34",6,1,0.0004
"11976",22625,1,"AT35",6,835,0.334
"11977",22626,2,"AT35",6,42,0.0168
"11978",22633,1,"AT36",6,1596,0.6384
"11979",22634,2,"AT36",6,9,0.0036
"11980",22636,4,"AT36",6,1,0.0004
"11981",22637,5,"AT36",6,2,0.0008
"11982",22641,1,"AT37",6,2938,1.1752
"11983",22642,2,"AT37",6,87,0.0348
"11984",22644,4,"AT37",6,6,0.0024
"11985",22645,5,"AT37",6,16,0.0064
"11986",22649,1,"AT38",6,9008,3.6032
"11987",22650,2,"AT38",6,1033,0.4132
"11988",22651,3,"AT38",6,2,0.0008
"11989",22653,5,"AT38",6,15,0.006
"11990",22655,7,"AT38",6,462,0.1848
"11991",22657,1,"AT39",6,213,0.0852
"11992",22658,2,"AT39",6,26,0.0104
"11993",22665,1,"AT40",6,20483,8.1932
"11994",22666,2,"AT40",6,2020,0.808
"11995",22667,3,"AT40",6,5,0.002
"11996",22668,4,"AT40",6,610,0.244
"11997",22669,5,"AT40",6,143,0.0572
"11998",22671,7,"AT40",6,35,0.014
"11999",22673,1,"AT41",6,561,0.2244
"12000",22689,1,"AT43",6,257,0.1028
"12001",22690,2,"AT43",6,120,0.048
"12002",22691,3,"AT43",6,1,0.0004
"12003",22692,4,"AT43",6,4,0.0016
"12004",22693,5,"AT43",6,3,0.0012
"12005",22697,1,"AT44",6,1303,0.5212
"12006",22698,2,"AT44",6,385,0.154
"12007",22700,4,"AT44",6,85,0.034
"12008",22705,1,"AT45",6,1125,0.45
"12009",22706,2,"AT45",6,75,0.03
"12010",22707,3,"AT45",6,1,0.0004
"12011",22709,5,"AT45",6,3,0.0012
"12012",22729,1,"AT48",6,41,0.0164
"12013",22730,2,"AT48",6,24,0.0096
"12014",22732,4,"AT48",6,7,0.0028
"12015",22737,1,"AT49",6,9,0.0036
"12016",22745,1,"AT50",6,2949,1.1796
"12017",22746,2,"AT50",6,107,0.0428
"12018",22748,4,"AT50",6,4,0.0016
"12019",22749,5,"AT50",6,3,0.0012
"12020",22751,7,"AT50",6,32,0.0128
"12021",22753,1,"AT51",6,2254,0.9016
"12022",22754,2,"AT51",6,234,0.0936
"12023",22756,4,"AT51",6,5,0.002
"12024",22757,5,"AT51",6,11,0.0044
"12025",22759,7,"AT51",6,142,0.0568
"12026",22761,1,"AT52",6,155,0.062
"12027",22762,2,"AT52",6,14,0.0056
"12028",22777,1,"AT54",6,1875,0.75
"12029",22778,2,"AT54",6,67,0.0268
"12030",22780,4,"AT54",6,2,0.0008
"12031",22781,5,"AT54",6,79,0.0316
"12032",22785,1,"AT55",6,42,0.0168
"12033",22786,2,"AT55",6,25,0.01
"12034",22787,3,"AT55",6,1,0.0004
"12035",22793,1,"AT56",6,3928,1.5712
"12036",22794,2,"AT56",6,140,0.056
"12037",22795,3,"AT56",6,6,0.0024
"12038",22796,4,"AT56",6,3,0.0012
"12039",22797,5,"AT56",6,1,0.0004
"12040",22801,1,"AT57",6,6829,2.7316
"12041",22802,2,"AT57",6,93,0.0372
"12042",22804,4,"AT57",6,20,0.008
"12043",22805,5,"AT57",6,13,0.0052
"12044",22817,1,"AZa1",6,268,0.1072
"12045",22825,1,"AZa2",6,11687,4.6748
"12046",22826,2,"AZa2",6,2580,1.032
"12047",22827,3,"AZa2",6,25,0.01
"12048",22828,4,"AZa2",6,153,0.0612
"12049",22829,5,"AZa2",6,508,0.2032
"12050",22831,7,"AZa2",6,1776,0.7104
"12051",22833,1,"AZa3",6,9985,3.994
"12052",22834,2,"AZa3",6,1136,0.4544
"12053",22835,3,"AZa3",6,521,0.2084
"12054",22836,4,"AZa3",6,8,0.0032
"12055",22837,5,"AZa3",6,287,0.1148
"12056",22841,1,"AZa4",6,35526,14.2104
"12057",22842,2,"AZa4",6,2864,1.1456
"12058",22843,3,"AZa4",6,184,0.0736
"12059",22844,4,"AZa4",6,82,0.0328
"12060",22845,5,"AZa4",6,266,0.1064
"12061",22847,7,"AZa4",6,313,0.1252
"12062",22849,1,"AZa5",6,9265,3.706
"12063",22850,2,"AZa5",6,1465,0.586
"12064",22851,3,"AZa5",6,147,0.0588
"12065",22852,4,"AZa5",6,141,0.0564
"12066",22853,5,"AZa5",6,72,0.0288
"12067",22854,6,"AZa5",6,38,0.0152
"12068",22855,7,"AZa5",6,959,0.3836
"12069",22857,1,"AZa6",6,974,0.3896
"12070",22858,2,"AZa6",6,492,0.1968
"12071",22859,3,"AZa6",6,32,0.0128
"12072",22860,4,"AZa6",6,36,0.0144
"12073",22861,5,"AZa6",6,31,0.0124
"12074",22863,7,"AZa6",6,2325,0.93
"12075",22865,1,"AZa7",6,1930,0.772
"12076",22866,2,"AZa7",6,806,0.3224
"12077",22867,3,"AZa7",6,16,0.0064
"12078",22868,4,"AZa7",6,17,0.0068
"12079",22869,5,"AZa7",6,67,0.0268
"12080",22871,7,"AZa7",6,28,0.0112
"12081",22889,1,"AZd3",6,25,0.01
"12082",22890,2,"AZd3",6,1,0.0004
"12083",22892,4,"AZd3",6,1,0.0004
"12084",22905,1,"AZi1",6,32354,12.9416
"12085",22906,2,"AZi1",6,4349,1.7396
"12086",22907,3,"AZi1",6,50,0.02
"12087",22908,4,"AZi1",6,19,0.0076
"12088",22909,5,"AZi1",6,157,0.0628
"12089",22911,7,"AZi1",6,97,0.0388
"12090",22921,1,"AZi5",6,13498,5.3992
"12091",22922,2,"AZi5",6,588,0.2352
"12092",22923,3,"AZi5",6,53,0.0212
"12093",22924,4,"AZi5",6,9,0.0036
"12094",22925,5,"AZi5",6,8,0.0032
"12095",22929,1,"AZi6",6,2335,0.934
"12096",22930,2,"AZi6",6,400,0.16
"12097",22931,3,"AZi6",6,3,0.0012
"12098",22932,4,"AZi6",6,247,0.0988
"12099",22933,5,"AZi6",6,13,0.0052
"12100",22935,7,"AZi6",6,172,0.0688
"12101",22937,1,"AZi7",6,5915,2.366
"12102",22938,2,"AZi7",6,1547,0.6188
"12103",22939,3,"AZi7",6,4,0.0016
"12104",22940,4,"AZi7",6,5,0.002
