"","LC","T_MAPCODE","niaps_arc","n","km2"
"14050",3,"SVcb17",8,7,0.0028
"14051",4,"SVcb17",8,1,4e-04
"14052",5,"SVcb17",8,9,0.0036
"14053",7,"SVcb17",8,524,0.2096
"14054",1,"SVcb21",8,6,0.0024
"14055",2,"SVcb21",8,1,4e-04
"14056",7,"SVcb21",8,3,0.0012
"14057",1,"SVcb23",8,69,0.0276
"14058",2,"SVcb23",8,1,4e-04
"14059",7,"SVcb23",8,2,8e-04
"14060",1,"SVcb24",8,6593,2.6372
"14061",2,"SVcb24",8,1040,0.416
"14062",3,"SVcb24",8,8,0.0032
"14063",4,"SVcb24",8,21,0.0084
"14064",5,"SVcb24",8,9,0.0036
"14065",7,"SVcb24",8,3,0.0012
"14066",1,"SVcb25",8,1744,0.6976
"14067",1,"SVcb26",8,3092,1.2368
"14068",2,"SVcb26",8,2,8e-04
"14069",1,"SVcb4",8,8,0.0032
"14070",1,"SVcb8",8,318,0.1272
"14071",2,"SVcb8",8,155,0.062
"14072",3,"SVcb8",8,13,0.0052
"14073",4,"SVcb8",8,1,4e-04
"14074",7,"SVcb8",8,2089,0.8356
"14075",1,"SVcb9",8,9619,3.8476
"14076",2,"SVcb9",8,1601,0.6404
"14077",3,"SVcb9",8,13,0.0052
"14078",4,"SVcb9",8,58,0.0232
"14079",5,"SVcb9",8,110,0.044
"14080",7,"SVcb9",8,4508,1.8032
"14081",1,"SVk13",8,1691,0.6764
"14082",2,"SVk13",8,28,0.0112
"14083",4,"SVk13",8,8,0.0032
"14084",1,"SVl14",8,13,0.0052
"14085",1,"SVl20",8,48,0.0192
"14086",2,"SVl20",8,4,0.0016
"14087",4,"SVl20",8,1,4e-04
"14088",1,"SVl22",8,10337,4.1348
"14089",2,"SVl22",8,6588,2.6352
"14090",3,"SVl22",8,11,0.0044
"14091",4,"SVl22",8,14,0.0056
"14092",5,"SVl22",8,1,4e-04
"14093",7,"SVl22",8,2611,1.0444
"14094",1,"SVl23",8,4772,1.9088
"14095",2,"SVl23",8,2887,1.1548
"14096",3,"SVl23",8,24,0.0096
"14097",4,"SVl23",8,42,0.0168
"14098",5,"SVl23",8,160,0.064
"14099",1,"SVl3",8,481,0.1924
"14100",2,"SVl3",8,711,0.2844
"14101",3,"SVl3",8,8,0.0032
"14102",4,"SVl3",8,1,4e-04
"14103",5,"SVl3",8,1,4e-04
"14104",7,"SVl3",8,52,0.0208
"14105",1,"SVl4",8,320,0.128
"14106",2,"SVl4",8,2246,0.8984
"14107",3,"SVl4",8,14,0.0056
"14108",4,"SVl4",8,48,0.0192
"14109",5,"SVl4",8,226,0.0904
"14110",7,"SVl4",8,2,8e-04
"14111",1,"SVl8",8,628,0.2512
"14112",1,"SVl9",8,5618,2.2472
"14113",2,"SVl9",8,1047,0.4188
"14114",4,"SVl9",8,1,4e-04
"14115",7,"SVl9",8,269,0.1076
"14116",1,"SVs1",8,265,0.106
"14117",2,"SVs1",8,53,0.0212
"14118",7,"SVs1",8,55,0.022
"14119",1,"SVs2",8,13124,5.2496
"14120",2,"SVs2",8,173,0.0692
"14121",3,"SVs2",8,14,0.0056
"14122",5,"SVs2",8,2,8e-04
"14123",7,"SVs2",8,462,0.1848
"14124",1,"SVs3",8,5481,2.1924
"14125",2,"SVs3",8,776,0.3104
"14126",5,"SVs3",8,51,0.0204
"14127",7,"SVs3",8,26,0.0104
"14128",1,"SVs4",8,503,0.2012
"14129",2,"SVs4",8,451,0.1804
"14130",4,"SVs4",8,17,0.0068
"14131",5,"SVs4",8,2,8e-04
"14132",1,"SVs5",8,1003,0.4012
"14133",2,"SVs5",8,554,0.2216
"14134",4,"SVs5",8,7,0.0028
"14135",5,"SVs5",8,39,0.0156
"14136",7,"SVs5",8,279,0.1116
"14137",1,"SVs6",8,81329,32.5316
"14138",2,"SVs6",8,7955,3.182
"14139",3,"SVs6",8,18,0.0072
"14140",4,"SVs6",8,66,0.0264
"14141",5,"SVs6",8,68,0.0272
"14142",7,"SVs6",8,1227,0.4908
"14143",1,"SVs7",8,99164,39.6656
"14144",2,"SVs7",8,15005,6.002
"14145",3,"SVs7",8,186,0.0744
"14146",4,"SVs7",8,1180,0.472
"14147",5,"SVs7",8,369,0.1476
"14148",6,"SVs7",8,5,0.002
"14149",7,"SVs7",8,7145,2.858
"14150",1,"SVs8",8,12324,4.9296
"14151",2,"SVs8",8,1454,0.5816
"14152",3,"SVs8",8,2,8e-04
"14153",4,"SVs8",8,43,0.0172
"14154",5,"SVs8",8,63,0.0252
"14155",7,"SVs8",8,1216,0.4864
"14156",1,"AT17",9,911,0.3644
"14157",2,"AT17",9,52,0.0208
"14158",5,"AT17",9,4,0.0016
"14159",1,"AT18",9,6971,2.7884
"14160",2,"AT18",9,236,0.0944
"14161",5,"AT18",9,28,0.0112
"14162",1,"AT19",9,115,0.046
"14163",1,"AT21",9,175,0.07
"14164",1,"AT22",9,228,0.0912
"14165",2,"AT22",9,5,0.002
"14166",3,"AT22",9,1,4e-04
"14167",4,"AT22",9,2,8e-04
"14168",1,"AT26",9,108,0.0432
"14169",2,"AT26",9,2,8e-04
"14170",5,"AT26",9,7,0.0028
"14171",1,"AT28",9,3491,1.3964
"14172",2,"AT28",9,190,0.076
"14173",3,"AT28",9,6,0.0024
"14174",4,"AT28",9,5,0.002
"14175",5,"AT28",9,5,0.002
"14176",1,"AT31",9,197,0.0788
"14177",2,"AT31",9,1,4e-04
"14178",1,"AT32",9,18,0.0072
"14179",7,"AT32",9,144,0.0576
"14180",1,"AT36",9,128,0.0512
"14181",2,"AT36",9,7,0.0028
"14182",5,"AT36",9,1,4e-04
"14183",7,"AT36",9,2,8e-04
"14184",1,"AT38",9,2024,0.8096
"14185",2,"AT38",9,587,0.2348
"14186",5,"AT38",9,14,0.0056
"14187",7,"AT38",9,12,0.0048
"14188",1,"AT40",9,169,0.0676
"14189",1,"AT41",9,461,0.1844
"14190",2,"AT41",9,15,0.006
"14191",3,"AT41",9,3,0.0012
"14192",5,"AT41",9,1,4e-04
"14193",7,"AT41",9,368,0.1472
"14194",1,"AT49",9,1460,0.584
"14195",1,"AT54",9,2653,1.0612
"14196",2,"AT54",9,1,4e-04
"14197",1,"AT55",9,327,0.1308
"14198",2,"AT55",9,4,0.0016
"14199",1,"AT56",9,1318,0.5272
"14200",2,"AT56",9,72,0.0288
"14201",4,"AT56",9,22,0.0088
"14202",5,"AT56",9,9,0.0036
"14203",1,"AT58",9,204,0.0816
"14204",2,"AT58",9,1,4e-04
"14205",1,"AZa2",9,5065,2.026
"14206",2,"AZa2",9,313,0.1252
"14207",3,"AZa2",9,1,4e-04
"14208",4,"AZa2",9,4,0.0016
"14209",5,"AZa2",9,40,0.016
"14210",7,"AZa2",9,7,0.0028
"14211",1,"AZa3",9,5166,2.0664
"14212",2,"AZa3",9,40,0.016
"14213",4,"AZa3",9,1,4e-04
"14214",5,"AZa3",9,19,0.0076
"14215",1,"AZa4",9,2581,1.0324
"14216",1,"AZa6",9,5,0.002
"14217",1,"AZi1",9,603,0.2412
"14218",2,"AZi1",9,49,0.0196
"14219",5,"AZi1",9,4,0.0016
"14220",1,"AZi5",9,893,0.3572
"14221",2,"AZi5",9,279,0.1116
"14222",3,"AZi5",9,38,0.0152
"14223",1,"AZi6",9,363,0.1452
"14224",1,"AZi8",9,181,0.0724
"14225",2,"AZi8",9,89,0.0356
"14226",4,"AZi8",9,1,4e-04
"14227",5,"AZi8",9,5,0.002
"14228",7,"AZi8",9,21,0.0084
"14229",1,"CB1",9,20,0.008
"14230",1,"CB2",9,3556,1.4224
"14231",2,"CB2",9,1379,0.5516
"14232",4,"CB2",9,29,0.0116
"14233",7,"CB2",9,18151,7.2604
"14234",1,"CB3",9,501,0.2004
"14235",2,"CB3",9,283,0.1132
"14236",3,"CB3",9,1,4e-04
"14237",4,"CB3",9,33,0.0132
"14238",1,"CB4",9,274,0.1096
"14239",2,"CB4",9,452,0.1808
"14240",3,"CB4",9,13,0.0052
"14241",4,"CB4",9,10,0.004
"14242",5,"CB4",9,7,0.0028
"14243",7,"CB4",9,190,0.076
"14244",1,"CB6",9,6084,2.4336
"14245",2,"CB6",9,252,0.1008
"14246",1,"Dg10",9,137,0.0548
"14247",2,"Dg10",9,3,0.0012
"14248",1,"FFa2",9,4183,1.6732
"14249",2,"FFa2",9,453,0.1812
"14250",3,"FFa2",9,4,0.0016
"14251",4,"FFa2",9,33,0.0132
"14252",5,"FFa2",9,4,0.0016
"14253",7,"FFa2",9,28,0.0112
"14254",1,"FFa3",9,491,0.1964
"14255",2,"FFa3",9,341,0.1364
"14256",3,"FFa3",9,1,4e-04
"14257",4,"FFa3",9,1,4e-04
"14258",5,"FFa3",9,3,0.0012
"14259",7,"FFa3",9,107,0.0428
"14260",1,"FFb1",9,3,0.0012
"14261",1,"FFb2",9,2389,0.9556
"14262",2,"FFb2",9,93,0.0372
"14263",1,"FFb4",9,1539,0.6156
"14264",2,"FFb4",9,58,0.0232
"14265",7,"FFb4",9,32,0.0128
"14266",1,"FFb5",9,10,0.004
"14267",2,"FFb5",9,23,0.0092
"14268",7,"FFb5",9,26,0.0104
"14269",1,"FFb6",9,1367,0.5468
"14270",2,"FFb6",9,507,0.2028
"14271",3,"FFb6",9,2,8e-04
"14272",4,"FFb6",9,6,0.0024
"14273",5,"FFb6",9,10,0.004
"14274",7,"FFb6",9,179,0.0716
"14275",1,"FFc1",9,9453,3.7812
"14276",2,"FFc1",9,2804,1.1216
"14277",3,"FFc1",9,8,0.0032
"14278",4,"FFc1",9,45,0.018
"14279",5,"FFc1",9,94,0.0376
"14280",7,"FFc1",9,240,0.096
"14281",1,"FFd10",9,275,0.11
"14282",2,"FFd10",9,7,0.0028
"14283",7,"FFd10",9,18,0.0072
"14284",1,"FFd11",9,2773,1.1092
"14285",2,"FFd11",9,112,0.0448
"14286",5,"FFd11",9,2,8e-04
"14287",1,"FFd2",9,87,0.0348
"14288",2,"FFd2",9,9,0.0036
"14289",4,"FFd2",9,2,8e-04
"14290",7,"FFd2",9,3,0.0012
"14291",1,"FFd3",9,561,0.2244
"14292",2,"FFd3",9,2,8e-04
"14293",1,"FFd4",9,42505,17.002
"14294",2,"FFd4",9,11014,4.4056
"14295",3,"FFd4",9,18,0.0072
"14296",4,"FFd4",9,990,0.396
"14297",5,"FFd4",9,216,0.0864
"14298",6,"FFd4",9,2,8e-04
"14299",7,"FFd4",9,883,0.3532
"14300",1,"FFd5",9,3948,1.5792
"14301",2,"FFd5",9,1296,0.5184
"14302",3,"FFd5",9,24,0.0096
"14303",4,"FFd5",9,381,0.1524
"14304",5,"FFd5",9,34,0.0136
"14305",7,"FFd5",9,4,0.0016
"14306",1,"FFd6",9,1,4e-04
"14307",2,"FFd6",9,13,0.0052
"14308",1,"FFd7",9,1464,0.5856
"14309",2,"FFd7",9,93,0.0372
"14310",5,"FFd7",9,13,0.0052
"14311",7,"FFd7",9,4,0.0016
"14312",1,"FFd8",9,172,0.0688
"14313",2,"FFd8",9,56,0.0224
"14314",4,"FFd8",9,3,0.0012
"14315",5,"FFd8",9,18,0.0072
"14316",1,"FFd9",9,757,0.3028
"14317",2,"FFd9",9,283,0.1132
"14318",4,"FFd9",9,2,8e-04
"14319",5,"FFd9",9,1,4e-04
"14320",7,"FFd9",9,43,0.0172
"14321",1,"FFf1",9,6777,2.7108
"14322",2,"FFf1",9,1910,0.764
"14323",3,"FFf1",9,45,0.018
"14324",4,"FFf1",9,12,0.0048
"14325",5,"FFf1",9,148,0.0592
"14326",7,"FFf1",9,158,0.0632
"14327",1,"FFf2",9,99,0.0396
"14328",2,"FFf2",9,40,0.016
"14329",1,"FFg2",9,6009,2.4036
"14330",2,"FFg2",9,1128,0.4512
"14331",3,"FFg2",9,1,4e-04
"14332",4,"FFg2",9,28,0.0112
"14333",5,"FFg2",9,37,0.0148
"14334",7,"FFg2",9,1337,0.5348
"14335",1,"FFg4",9,207,0.0828
"14336",2,"FFg4",9,76,0.0304
"14337",5,"FFg4",9,25,0.01
"14338",1,"FFg5",9,7881,3.1524
"14339",2,"FFg5",9,3162,1.2648
"14340",3,"FFg5",9,26,0.0104
"14341",4,"FFg5",9,63,0.0252
"14342",5,"FFg5",9,158,0.0632
"14343",7,"FFg5",9,2564,1.0256
"14344",1,"FFh10",9,1639,0.6556
"14345",2,"FFh10",9,28,0.0112
"14346",4,"FFh10",9,1,4e-04
"14347",5,"FFh10",9,3,0.0012
"14348",1,"FFh4",9,288,0.1152
"14349",2,"FFh4",9,217,0.0868
"14350",3,"FFh4",9,3,0.0012
"14351",4,"FFh4",9,14,0.0056
"14352",5,"FFh4",9,16,0.0064
"14353",7,"FFh4",9,78,0.0312
"14354",1,"FFh5",9,122,0.0488
"14355",2,"FFh5",9,110,0.044
"14356",4,"FFh5",9,3,0.0012
"14357",7,"FFh5",9,76,0.0304
"14358",1,"FFh6",9,6824,2.7296
"14359",2,"FFh6",9,3480,1.392
"14360",3,"FFh6",9,41,0.0164
"14361",4,"FFh6",9,143,0.0572
"14362",5,"FFh6",9,253,0.1012
"14363",7,"FFh6",9,1884,0.7536
"14364",1,"FFh7",9,1303,0.5212
"14365",2,"FFh7",9,176,0.0704
"14366",3,"FFh7",9,2,8e-04
"14367",4,"FFh7",9,8,0.0032
"14368",5,"FFh7",9,12,0.0048
"14369",7,"FFh7",9,9,0.0036
"14370",1,"FFh8",9,558,0.2232
"14371",2,"FFh8",9,472,0.1888
"14372",3,"FFh8",9,5,0.002
"14373",4,"FFh8",9,3,0.0012
"14374",5,"FFh8",9,6,0.0024
"14375",7,"FFh8",9,117,0.0468
"14376",1,"FFh9",9,13699,5.4796
"14377",2,"FFh9",9,3166,1.2664
"14378",3,"FFh9",9,18,0.0072
"14379",4,"FFh9",9,31,0.0124
"14380",5,"FFh9",9,97,0.0388
"14381",7,"FFh9",9,381,0.1524
"14382",1,"FFl1",9,3957,1.5828
"14383",2,"FFl1",9,649,0.2596
"14384",3,"FFl1",9,2,8e-04
"14385",4,"FFl1",9,19,0.0076
"14386",5,"FFl1",9,2,8e-04
"14387",1,"FFl2",9,15,0.006
"14388",1,"FFq3",9,284,0.1136
"14389",1,"FFq6",9,3068,1.2272
"14390",2,"FFq6",9,10,0.004
"14391",3,"FFq6",9,1,4e-04
"14392",4,"FFq6",9,1,4e-04
"14393",1,"FFs10",9,43587,17.4348
"14394",2,"FFs10",9,70,0.028
"14395",3,"FFs10",9,1,4e-04
"14396",4,"FFs10",9,1,4e-04
"14397",5,"FFs10",9,4,0.0016
"14398",7,"FFs10",9,2272,0.9088
"14399",1,"FFs11",9,1792,0.7168
"14400",2,"FFs11",9,249,0.0996
"14401",3,"FFs11",9,9,0.0036
"14402",4,"FFs11",9,7,0.0028
"14403",5,"FFs11",9,16,0.0064
"14404",7,"FFs11",9,267,0.1068
"14405",1,"FFs12",9,12139,4.8556
"14406",2,"FFs12",9,1738,0.6952
"14407",3,"FFs12",9,2,8e-04
"14408",4,"FFs12",9,17,0.0068
"14409",5,"FFs12",9,12,0.0048
"14410",7,"FFs12",9,204,0.0816
"14411",1,"FFs14",9,418,0.1672
"14412",2,"FFs14",9,59,0.0236
"14413",5,"FFs14",9,1,4e-04
"14414",7,"FFs14",9,43,0.0172
"14415",1,"FFs15",9,1897,0.7588
"14416",2,"FFs15",9,14,0.0056
"14417",4,"FFs15",9,18,0.0072
"14418",5,"FFs15",9,3,0.0012
"14419",7,"FFs15",9,16,0.0064
"14420",1,"FFs16",9,13247,5.2988
"14421",2,"FFs16",9,550,0.22
"14422",4,"FFs16",9,1,4e-04
"14423",5,"FFs16",9,9,0.0036
"14424",7,"FFs16",9,403,0.1612
"14425",1,"FFs17",9,3405,1.362
"14426",2,"FFs17",9,2,8e-04
"14427",1,"FFs18",9,8621,3.4484
"14428",2,"FFs18",9,200,0.08
"14429",4,"FFs18",9,14,0.0056
"14430",5,"FFs18",9,28,0.0112
"14431",7,"FFs18",9,217,0.0868
"14432",1,"FFs19",9,22836,9.1344
"14433",2,"FFs19",9,2652,1.0608
"14434",3,"FFs19",9,7,0.0028
"14435",4,"FFs19",9,11,0.0044
"14436",5,"FFs19",9,139,0.0556
"14437",7,"FFs19",9,7718,3.0872
"14438",1,"FFs2",9,2,8e-04
"14439",1,"FFs20",9,29635,11.854
"14440",2,"FFs20",9,8616,3.4464
"14441",3,"FFs20",9,21,0.0084
"14442",4,"FFs20",9,76,0.0304
"14443",5,"FFs20",9,348,0.1392
"14444",7,"FFs20",9,2107,0.8428
"14445",1,"FFs27",9,903,0.3612
"14446",2,"FFs27",9,92,0.0368
"14447",3,"FFs27",9,23,0.0092
"14448",4,"FFs27",9,2,8e-04
"14449",5,"FFs27",9,10,0.004
"14450",1,"FFs28",9,2173,0.8692
"14451",2,"FFs28",9,88,0.0352
"14452",4,"FFs28",9,3,0.0012
"14453",5,"FFs28",9,16,0.0064
"14454",7,"FFs28",9,171,0.0684
"14455",1,"FFs3",9,303,0.1212
"14456",2,"FFs3",9,4,0.0016
"14457",7,"FFs3",9,2,8e-04
"14458",1,"FFs4",9,512,0.2048
"14459",1,"FFs5",9,599,0.2396
"14460",2,"FFs5",9,9,0.0036
"14461",1,"FFs6",9,164,0.0656
"14462",2,"FFs6",9,52,0.0208
"14463",4,"FFs6",9,5,0.002
"14464",5,"FFs6",9,5,0.002
"14465",1,"FFs7",9,93,0.0372
"14466",1,"FFs8",9,347,0.1388
"14467",2,"FFs8",9,12,0.0048
"14468",7,"FFs8",9,2,8e-04
"14469",1,"FFt2",9,470,0.188
"14470",2,"FFt2",9,9,0.0036
"14471",5,"FFt2",9,18,0.0072
"14472",1,"FOa1",9,90,0.036
"14473",1,"FOz1",9,907,0.3628
"14474",2,"FOz1",9,129,0.0516
"14475",5,"FOz1",9,1,4e-04
"14476",7,"FOz1",9,23,0.0092
"14477",1,"FOz2",9,43,0.0172
"14478",1,"FOz3",9,620,0.248
"14479",2,"FOz3",9,537,0.2148
"14480",7,"FOz3",9,319,0.1276
"14481",1,"FOz4",9,96,0.0384
"14482",1,"FOz5",9,201,0.0804
"14483",2,"FOz5",9,82,0.0328
"14484",1,"FOz6",9,13,0.0052
"14485",1,"FOz7",9,16,0.0064
"14486",2,"FOz7",9,2,8e-04
"14487",4,"FOz7",9,2,8e-04
"14488",1,"FRa1",9,5838,2.3352
"14489",2,"FRa1",9,80,0.032
"14490",4,"FRa1",9,12,0.0048
"14491",5,"FRa1",9,5,0.002
"14492",7,"FRa1",9,6,0.0024
"14493",1,"FRc1",9,36,0.0144
"14494",2,"FRc1",9,18,0.0072
"14495",5,"FRc1",9,2,8e-04
"14496",1,"FRc2",9,38,0.0152
"14497",5,"FRc2",9,1,4e-04
"14498",7,"FRc2",9,150,0.06
"14499",1,"FRg2",9,1579,0.6316
"14500",2,"FRg2",9,810,0.324
"14501",4,"FRg2",9,53,0.0212
"14502",5,"FRg2",9,54,0.0216
"14503",1,"FRs1",9,72,0.0288
"14504",2,"FRs1",9,44,0.0176
"14505",1,"FRs11",9,2922,1.1688
"14506",2,"FRs11",9,417,0.1668
"14507",3,"FRs11",9,2,8e-04
"14508",4,"FRs11",9,5,0.002
"14509",5,"FRs11",9,45,0.018
"14510",1,"FRs12",9,3712,1.4848
"14511",2,"FRs12",9,387,0.1548
"14512",3,"FRs12",9,19,0.0076
"14513",4,"FRs12",9,11,0.0044
"14514",5,"FRs12",9,27,0.0108
"14515",7,"FRs12",9,5,0.002
"14516",1,"FRs13",9,2178,0.8712
"14517",2,"FRs13",9,173,0.0692
"14518",4,"FRs13",9,9,0.0036
"14519",5,"FRs13",9,75,0.03
"14520",7,"FRs13",9,10,0.004
"14521",1,"FRs14",9,2473,0.9892
"14522",2,"FRs14",9,324,0.1296
"14523",4,"FRs14",9,5,0.002
"14524",5,"FRs14",9,13,0.0052
"14525",7,"FRs14",9,8,0.0032
"14526",1,"FRs16",9,213,0.0852
"14527",1,"FRs17",9,1297,0.5188
"14528",2,"FRs17",9,81,0.0324
"14529",4,"FRs17",9,3,0.0012
"14530",5,"FRs17",9,28,0.0112
"14531",7,"FRs17",9,138,0.0552
"14532",1,"FRs4",9,147,0.0588
"14533",1,"FRs7",9,1289,0.5156
"14534",2,"FRs7",9,598,0.2392
"14535",3,"FRs7",9,40,0.016
"14536",4,"FRs7",9,10,0.004
"14537",7,"FRs7",9,1175,0.47
"14538",1,"FRs8",9,164,0.0656
"14539",2,"FRs8",9,245,0.098
"14540",3,"FRs8",9,1,4e-04
"14541",4,"FRs8",9,29,0.0116
"14542",5,"FRs8",9,8,0.0032
"14543",7,"FRs8",9,402,0.1608
"14544",1,"FRs9",9,1309,0.5236
"14545",2,"FRs9",9,1356,0.5424
"14546",3,"FRs9",9,12,0.0048
"14547",4,"FRs9",9,26,0.0104
"14548",5,"FRs9",9,78,0.0312
"14549",7,"FRs9",9,17,0.0068
"14550",1,"FS1",9,20,0.008
"14551",1,"FS10",9,183,0.0732
"14552",1,"FS3",9,22,0.0088
"14553",2,"FS3",9,28,0.0112
"14554",1,"FS5",9,677,0.2708
"14555",2,"FS5",9,38,0.0152
"14556",1,"FS6",9,21039,8.4156
"14557",2,"FS6",9,471,0.1884
"14558",3,"FS6",9,65,0.026
"14559",4,"FS6",9,569,0.2276
"14560",7,"FS6",9,40,0.016
"14561",2,"FS9",9,52,0.0208
"14562",1,"Gd1",9,56450,22.58
"14563",2,"Gd1",9,8210,3.284
"14564",3,"Gd1",9,15,0.006
"14565",4,"Gd1",9,652,0.2608
"14566",5,"Gd1",9,30,0.012
"14567",7,"Gd1",9,14267,5.7068
"14568",1,"Gd2",9,332,0.1328
"14569",2,"Gd2",9,1,4e-04
"14570",7,"Gd2",9,61,0.0244
"14571",1,"Gd4",9,7060,2.824
"14572",2,"Gd4",9,189,0.0756
"14573",3,"Gd4",9,4,0.0016
"14574",4,"Gd4",9,1,4e-04
"14575",7,"Gd4",9,417,0.1668
"14576",1,"Gd5",9,552,0.2208
"14577",1,"Gd8",9,80,0.032
"14578",2,"Gd8",9,46,0.0184
"14579",7,"Gd8",9,3,0.0012
"14580",1,"Gh15",9,57,0.0228
"14581",2,"Gh15",9,82,0.0328
"14582",3,"Gh15",9,2,8e-04
"14583",4,"Gh15",9,3,0.0012
"14584",7,"Gh15",9,606,0.2424
"14585",1,"Gh4",9,1141,0.4564
"14586",2,"Gh4",9,61,0.0244
"14587",5,"Gh4",9,7,0.0028
"14588",7,"Gh4",9,3,0.0012
"14589",1,"Gm10",9,834,0.3336
"14590",2,"Gm10",9,240,0.096
"14591",3,"Gm10",9,1,4e-04
"14592",4,"Gm10",9,67,0.0268
"14593",7,"Gm10",9,226,0.0904
"14594",1,"Gm11",9,1455,0.582
"14595",2,"Gm11",9,1063,0.4252
"14596",3,"Gm11",9,16,0.0064
"14597",4,"Gm11",9,6,0.0024
"14598",5,"Gm11",9,18,0.0072
"14599",6,"Gm11",9,33,0.0132
"14600",7,"Gm11",9,3057,1.2228
"14601",1,"Gm12",9,1409,0.5636
"14602",2,"Gm12",9,1809,0.7236
"14603",3,"Gm12",9,2,8e-04
"14604",4,"Gm12",9,9,0.0036
"14605",5,"Gm12",9,31,0.0124
"14606",6,"Gm12",9,54,0.0216
"14607",7,"Gm12",9,2379,0.9516
"14608",1,"Gm13",9,2021,0.8084
"14609",2,"Gm13",9,619,0.2476
"14610",7,"Gm13",9,17,0.0068
"14611",1,"Gm14",9,2941,1.1764
"14612",2,"Gm14",9,456,0.1824
"14613",5,"Gm14",9,15,0.006
"14614",7,"Gm14",9,2460,0.984
"14615",1,"Gm15",9,2081,0.8324
"14616",2,"Gm15",9,470,0.188
"14617",4,"Gm15",9,2,8e-04
"14618",7,"Gm15",9,2516,1.0064
"14619",1,"Gm16",9,8379,3.3516
"14620",2,"Gm16",9,1947,0.7788
"14621",3,"Gm16",9,3,0.0012
"14622",4,"Gm16",9,14,0.0056
"14623",5,"Gm16",9,21,0.0084
"14624",6,"Gm16",9,3,0.0012
"14625",7,"Gm16",9,3751,1.5004
"14626",2,"Gm19",9,5,0.002
"14627",7,"Gm19",9,31,0.0124
"14628",1,"Gm21",9,20,0.008
"14629",2,"Gm21",9,50,0.02
"14630",3,"Gm21",9,1,4e-04
"14631",5,"Gm21",9,1,4e-04
"14632",7,"Gm21",9,609,0.2436
"14633",1,"Gm22",9,11,0.0044
"14634",2,"Gm22",9,8,0.0032
"14635",7,"Gm22",9,17,0.0068
"14636",1,"Gm23",9,1482,0.5928
"14637",1,"Gm25",9,57,0.0228
"14638",1,"Gm3",9,319,0.1276
"14639",2,"Gm3",9,299,0.1196
"14640",4,"Gm3",9,8,0.0032
"14641",5,"Gm3",9,1,4e-04
"14642",7,"Gm3",9,1075,0.43
"14643",1,"Gm30",9,4622,1.8488
"14644",2,"Gm30",9,1625,0.65
"14645",3,"Gm30",9,12,0.0048
"14646",4,"Gm30",9,37,0.0148
"14647",5,"Gm30",9,5,0.002
"14648",6,"Gm30",9,41,0.0164
"14649",7,"Gm30",9,3249,1.2996
"14650",1,"Gm4",9,812,0.3248
"14651",2,"Gm4",9,147,0.0588
"14652",3,"Gm4",9,1,4e-04
"14653",4,"Gm4",9,2,8e-04
"14654",7,"Gm4",9,398,0.1592
"14655",1,"Gm5",9,948,0.3792
"14656",2,"Gm5",9,267,0.1068
"14657",5,"Gm5",9,1,4e-04
"14658",7,"Gm5",9,270,0.108
"14659",1,"Gm6",9,303,0.1212
"14660",2,"Gm6",9,211,0.0844
"14661",7,"Gm6",9,899,0.3596
"14662",1,"Gm8",9,5008,2.0032
"14663",2,"Gm8",9,3476,1.3904
"14664",3,"Gm8",9,47,0.0188
"14665",4,"Gm8",9,80,0.032
"14666",5,"Gm8",9,138,0.0552
"14667",6,"Gm8",9,15,0.006
"14668",7,"Gm8",9,5067,2.0268
"14669",1,"Gs1",9,151,0.0604
"14670",2,"Gs1",9,579,0.2316
"14671",4,"Gs1",9,15,0.006
"14672",5,"Gs1",9,14,0.0056
"14673",7,"Gs1",9,157,0.0628
"14674",1,"Gs10",9,60413,24.1652
"14675",2,"Gs10",9,11681,4.6724
"14676",3,"Gs10",9,9,0.0036
"14677",4,"Gs10",9,36,0.0144
"14678",5,"Gs10",9,67,0.0268
"14679",7,"Gs10",9,25991,10.3964
"14680",1,"Gs11",9,4438,1.7752
"14681",2,"Gs11",9,1909,0.7636
"14682",4,"Gs11",9,24,0.0096
"14683",5,"Gs11",9,32,0.0128
"14684",7,"Gs11",9,834,0.3336
"14685",1,"Gs12",9,23032,9.2128
"14686",2,"Gs12",9,8783,3.5132
"14687",3,"Gs12",9,86,0.0344
"14688",4,"Gs12",9,73,0.0292
"14689",5,"Gs12",9,147,0.0588
"14690",7,"Gs12",9,20673,8.2692
"14691",1,"Gs14",9,11724,4.6896
"14692",2,"Gs14",9,4057,1.6228
"14693",3,"Gs14",9,17,0.0068
"14694",4,"Gs14",9,63,0.0252
"14695",5,"Gs14",9,20,0.008
"14696",7,"Gs14",9,5303,2.1212
"14697",1,"Gs15",9,8421,3.3684
"14698",2,"Gs15",9,2422,0.9688
"14699",3,"Gs15",9,26,0.0104
"14700",4,"Gs15",9,88,0.0352
"14701",5,"Gs15",9,19,0.0076
"14702",7,"Gs15",9,5085,2.034
"14703",1,"Gs19",9,2245,0.898
"14704",2,"Gs19",9,652,0.2608
"14705",4,"Gs19",9,15,0.006
"14706",5,"Gs19",9,784,0.3136
"14707",7,"Gs19",9,167,0.0668
"14708",1,"Gs2",9,2734,1.0936
"14709",2,"Gs2",9,37,0.0148
"14710",4,"Gs2",9,18,0.0072
"14711",5,"Gs2",9,4,0.0016
"14712",7,"Gs2",9,103,0.0412
"14713",1,"Gs20",9,12639,5.0556
"14714",2,"Gs20",9,5584,2.2336
