"","nlc2022_7class","T_MAPCODE","Band_1","n"
"10289","1","SKs2","99",1312257
"10290","2","SKs2","99",5540
"10291","3","SKs2","99",0
"10292","4","SKs2","99",2648
"10293","5","SKs2","99",0
"10294","6","SKs2","99",19806
"10295","7","SKs2","99",0
"10296","NaN","SKs2","99",0
"10297","1","SKs3","99",756800
"10298","2","SKs3","99",10399
"10299","3","SKs3","99",0
"10300","4","SKs3","99",7
"10301","5","SKs3","99",0
"10302","6","SKs3","99",61294
"10303","7","SKs3","99",0
"10304","NaN","SKs3","99",0
"10305","1","SKs4","99",1103602
"10306","2","SKs4","99",4083
"10307","3","SKs4","99",0
"10308","4","SKs4","99",668
"10309","5","SKs4","99",0
"10310","6","SKs4","99",14257
"10311","7","SKs4","99",0
"10312","NaN","SKs4","99",0
"10313","1","SKs5","99",1414227
"10314","2","SKs5","99",49
"10315","3","SKs5","99",0
"10316","4","SKs5","99",212
"10317","5","SKs5","99",0
"10318","6","SKs5","99",786
"10319","7","SKs5","99",0
"10320","NaN","SKs5","99",0
"10321","1","SKs6","99",306979
"10322","2","SKs6","99",158
"10323","3","SKs6","99",0
"10324","4","SKs6","99",610
"10325","5","SKs6","99",0
"10326","6","SKs6","99",508
"10327","7","SKs6","99",0
"10328","NaN","SKs6","99",0
"10329","1","SKs7","99",6350028
"10330","2","SKs7","99",548698
"10331","3","SKs7","99",3137
"10332","4","SKs7","99",30927
"10333","5","SKs7","99",846558
"10334","6","SKs7","99",98270
"10335","7","SKs7","99",1865
"10336","NaN","SKs7","99",0
"10337","1","SKs8","99",1818220
"10338","2","SKs8","99",63624
"10339","3","SKs8","99",947
"10340","4","SKs8","99",8114
"10341","5","SKs8","99",7
"10342","6","SKs8","99",279166
"10343","7","SKs8","99",0
"10344","NaN","SKs8","99",0
"10345","1","SKs9","99",2211858
"10346","2","SKs9","99",45496
"10347","3","SKs9","99",430
"10348","4","SKs9","99",3352
"10349","5","SKs9","99",12828
"10350","6","SKs9","99",19515
"10351","7","SKs9","99",2
"10352","NaN","SKs9","99",0
"10353","1","SKt1","99",253321
"10354","2","SKt1","99",216
"10355","3","SKt1","99",0
"10356","4","SKt1","99",865
"10357","5","SKt1","99",0
"10358","6","SKt1","99",46
"10359","7","SKt1","99",0
"10360","NaN","SKt1","99",0
"10361","1","SKt2","99",18282744
"10362","2","SKt2","99",369804
"10363","3","SKt2","99",9772
"10364","4","SKt2","99",61621
"10365","5","SKt2","99",352019
"10366","6","SKt2","99",3587
"10367","7","SKt2","99",1838
"10368","NaN","SKt2","99",0
"10369","1","SKt3","99",13056793
"10370","2","SKt3","99",160832
"10371","3","SKt3","99",25412
"10372","4","SKt3","99",30248
"10373","5","SKt3","99",118393
"10374","6","SKt3","99",1895
"10375","7","SKt3","99",1417
"10376","NaN","SKt3","99",0
"10377","1","SKv1","99",1119956
"10378","2","SKv1","99",98260
"10379","3","SKv1","99",1818
"10380","4","SKv1","99",3485
"10381","5","SKv1","99",127430
"10382","6","SKv1","99",279
"10383","7","SKv1","99",622
"10384","NaN","SKv1","99",0
"10385","1","SKv10","99",565664
"10386","2","SKv10","99",15561
"10387","3","SKv10","99",722
"10388","4","SKv10","99",4409
"10389","5","SKv10","99",13904
"10390","6","SKv10","99",36
"10391","7","SKv10","99",19
"10392","NaN","SKv10","99",0
"10393","1","SKv11","99",3422915
"10394","2","SKv11","99",166207
"10395","3","SKv11","99",12525
"10396","4","SKv11","99",68094
"10397","5","SKv11","99",271542
"10398","6","SKv11","99",4258
"10399","7","SKv11","99",885
"10400","NaN","SKv11","99",0
"10401","1","SKv13","99",6284920
"10402","2","SKv13","99",41080
"10403","3","SKv13","99",16688
"10404","4","SKv13","99",19655
"10405","5","SKv13","99",25367
"10406","6","SKv13","99",238
"10407","7","SKv13","99",204
"10408","NaN","SKv13","99",0
"10409","1","SKv14","99",1923112
"10410","2","SKv14","99",27746
"10411","3","SKv14","99",3692
"10412","4","SKv14","99",16892
"10413","5","SKv14","99",11258
"10414","6","SKv14","99",510
"10415","7","SKv14","99",54
"10416","NaN","SKv14","99",0
"10417","1","SKv2","99",1392875
"10418","2","SKv2","99",4271
"10419","3","SKv2","99",537
"10420","4","SKv2","99",170
"10421","5","SKv2","99",558
"10422","6","SKv2","99",55
"10423","7","SKv2","99",0
"10424","NaN","SKv2","99",0
"10425","1","SKv3","99",2257476
"10426","2","SKv3","99",30476
"10427","3","SKv3","99",432
"10428","4","SKv3","99",1707
"10429","5","SKv3","99",31182
"10430","6","SKv3","99",8
"10431","7","SKv3","99",150
"10432","NaN","SKv3","99",0
"10433","1","SKv4","99",3283951
"10434","2","SKv4","99",8871
"10435","3","SKv4","99",250
"10436","4","SKv4","99",1816
"10437","5","SKv4","99",1011
"10438","6","SKv4","99",5
"10439","7","SKv4","99",17
"10440","NaN","SKv4","99",0
"10441","1","SKv5","99",17309553
"10442","2","SKv5","99",78681
"10443","3","SKv5","99",4019
"10444","4","SKv5","99",24197
"10445","5","SKv5","99",51791
"10446","6","SKv5","99",2346
"10447","7","SKv5","99",179
"10448","NaN","SKv5","99",0
"10449","1","SKv6","99",11687163
"10450","2","SKv6","99",47562
"10451","3","SKv6","99",5335
"10452","4","SKv6","99",22558
"10453","5","SKv6","99",21263
"10454","6","SKv6","99",1931
"10455","7","SKv6","99",411
"10456","NaN","SKv6","99",0
"10457","1","SKv7","99",1039830
"10458","2","SKv7","99",88641
"10459","3","SKv7","99",9678
"10460","4","SKv7","99",48168
"10461","5","SKv7","99",181634
"10462","6","SKv7","99",706
"10463","7","SKv7","99",1352
"10464","NaN","SKv7","99",0
"10465","1","SKv8","99",9769344
"10466","2","SKv8","99",167699
"10467","3","SKv8","99",11956
"10468","4","SKv8","99",31846
"10469","5","SKv8","99",191152
"10470","6","SKv8","99",1644
"10471","7","SKv8","99",692
"10472","NaN","SKv8","99",0
"10473","1","SVcb1","99",12772198
"10474","2","SVcb1","99",1652530
"10475","3","SVcb1","99",35038
"10476","4","SVcb1","99",100734
"10477","5","SVcb1","99",1958883
"10478","6","SVcb1","99",104380
"10479","7","SVcb1","99",4879
"10480","NaN","SVcb1","99",50278
"10481","1","SVcb10","99",2299158
"10482","2","SVcb10","99",397275
"10483","3","SVcb10","99",6199
"10484","4","SVcb10","99",252356
"10485","5","SVcb10","99",446022
"10486","6","SVcb10","99",39790
"10487","7","SVcb10","99",164572
"10488","NaN","SVcb10","99",0
"10489","1","SVcb11","99",6234097
"10490","2","SVcb11","99",541727
"10491","3","SVcb11","99",41872
"10492","4","SVcb11","99",428600
"10493","5","SVcb11","99",858603
"10494","6","SVcb11","99",12125
"10495","7","SVcb11","99",97067
"10496","NaN","SVcb11","99",0
"10497","1","SVcb12","99",27157212
"10498","2","SVcb12","99",5292752
"10499","3","SVcb12","99",284070
"10500","4","SVcb12","99",4030637
"10501","5","SVcb12","99",6500427
"10502","6","SVcb12","99",53230
"10503","7","SVcb12","99",141902
"10504","NaN","SVcb12","99",0
"10505","1","SVcb13","99",4801089
"10506","2","SVcb13","99",170811
"10507","3","SVcb13","99",14172
"10508","4","SVcb13","99",102133
"10509","5","SVcb13","99",64183
"10510","6","SVcb13","99",4457
"10511","7","SVcb13","99",8912
"10512","NaN","SVcb13","99",0
"10513","1","SVcb14","99",1103068
"10514","2","SVcb14","99",393345
"10515","3","SVcb14","99",63691
"10516","4","SVcb14","99",35832
"10517","5","SVcb14","99",299890
"10518","6","SVcb14","99",1020
"10519","7","SVcb14","99",2884
"10520","NaN","SVcb14","99",0
"10521","1","SVcb15","99",7140831
"10522","2","SVcb15","99",2980970
"10523","3","SVcb15","99",57265
"10524","4","SVcb15","99",1044276
"10525","5","SVcb15","99",6728148
"10526","6","SVcb15","99",21715
"10527","7","SVcb15","99",22333
"10528","NaN","SVcb15","99",0
"10529","1","SVcb16","99",24702018
"10530","2","SVcb16","99",2358732
"10531","3","SVcb16","99",80620
"10532","4","SVcb16","99",1413534
"10533","5","SVcb16","99",1604724
"10534","6","SVcb16","99",19862
"10535","7","SVcb16","99",15875
"10536","NaN","SVcb16","99",43554
"10537","1","SVcb17","99",20536615
"10538","2","SVcb17","99",943333
"10539","3","SVcb17","99",24536
"10540","4","SVcb17","99",55800
"10541","5","SVcb17","99",644372
"10542","6","SVcb17","99",25338
"10543","7","SVcb17","99",23084
"10544","NaN","SVcb17","99",0
"10545","1","SVcb18","99",12754556
"10546","2","SVcb18","99",1422249
"10547","3","SVcb18","99",14308
"10548","4","SVcb18","99",495197
"10549","5","SVcb18","99",1540365
"10550","6","SVcb18","99",4062
"10551","7","SVcb18","99",10163
"10552","NaN","SVcb18","99",0
"10553","1","SVcb19","99",26664292
"10554","2","SVcb19","99",969755
"10555","3","SVcb19","99",12736
"10556","4","SVcb19","99",274226
"10557","5","SVcb19","99",2015155
"10558","6","SVcb19","99",95547
"10559","7","SVcb19","99",22437
"10560","NaN","SVcb19","99",108
"10561","1","SVcb2","99",2689641
"10562","2","SVcb2","99",27781
"10563","3","SVcb2","99",337
"10564","4","SVcb2","99",31217
"10565","5","SVcb2","99",15449
"10566","6","SVcb2","99",3311
"10567","7","SVcb2","99",995
"10568","NaN","SVcb2","99",0
"10569","1","SVcb20","99",15549247
"10570","2","SVcb20","99",3934480
"10571","3","SVcb20","99",30417
"10572","4","SVcb20","99",1455933
"10573","5","SVcb20","99",4060518
"10574","6","SVcb20","99",82714
"10575","7","SVcb20","99",163915
"10576","NaN","SVcb20","99",0
"10577","1","SVcb21","99",7614155
"10578","2","SVcb21","99",898179
"10579","3","SVcb21","99",29819
"10580","4","SVcb21","99",765423
"10581","5","SVcb21","99",397666
"10582","6","SVcb21","99",904
"10583","7","SVcb21","99",663202
"10584","NaN","SVcb21","99",0
"10585","1","SVcb22","99",1329
"10586","2","SVcb22","99",176
"10587","3","SVcb22","99",0
"10588","4","SVcb22","99",0
"10589","5","SVcb22","99",0
"10590","6","SVcb22","99",0
"10591","7","SVcb22","99",0
"10592","NaN","SVcb22","99",0
"10593","1","SVcb23","99",6297762
"10594","2","SVcb23","99",1419218
"10595","3","SVcb23","99",18309
"10596","4","SVcb23","99",1428187
"10597","5","SVcb23","99",1918379
"10598","6","SVcb23","99",19171
"10599","7","SVcb23","99",12295
"10600","NaN","SVcb23","99",0
"10601","1","SVcb24","99",1491792
"10602","2","SVcb24","99",82712
"10603","3","SVcb24","99",900
"10604","4","SVcb24","99",48486
"10605","5","SVcb24","99",33912
"10606","6","SVcb24","99",1448
"10607","7","SVcb24","99",8025
"10608","NaN","SVcb24","99",0
"10609","1","SVcb25","99",2059943
"10610","2","SVcb25","99",47911
"10611","3","SVcb25","99",117
"10612","4","SVcb25","99",60787
"10613","5","SVcb25","99",56949
"10614","6","SVcb25","99",1185
"10615","7","SVcb25","99",1418
"10616","NaN","SVcb25","99",0
"10617","1","SVcb26","99",4369663
"10618","2","SVcb26","99",155360
"10619","3","SVcb26","99",2780
"10620","4","SVcb26","99",177228
"10621","5","SVcb26","99",278536
"10622","6","SVcb26","99",2622
"10623","7","SVcb26","99",13853
"10624","NaN","SVcb26","99",0
"10625","1","SVcb27","99",3025260
"10626","2","SVcb27","99",862335
"10627","3","SVcb27","99",9411
"10628","4","SVcb27","99",1082809
"10629","5","SVcb27","99",1246474
"10630","6","SVcb27","99",80570
"10631","7","SVcb27","99",226
"10632","NaN","SVcb27","99",0
"10633","1","SVcb28","99",4524642
"10634","2","SVcb28","99",316580
"10635","3","SVcb28","99",52365
"10636","4","SVcb28","99",360082
"10637","5","SVcb28","99",464023
"10638","6","SVcb28","99",72550
"10639","7","SVcb28","99",120
"10640","NaN","SVcb28","99",0
"10641","1","SVcb29","99",934152
"10642","2","SVcb29","99",18560
"10643","3","SVcb29","99",905
"10644","4","SVcb29","99",7217
"10645","5","SVcb29","99",8403
"10646","6","SVcb29","99",799
"10647","7","SVcb29","99",406
"10648","NaN","SVcb29","99",0
"10649","1","SVcb3","99",2223965
"10650","2","SVcb3","99",459106
"10651","3","SVcb3","99",36174
"10652","4","SVcb3","99",224303
"10653","5","SVcb3","99",373088
"10654","6","SVcb3","99",2361
"10655","7","SVcb3","99",11058
"10656","NaN","SVcb3","99",6590
"10657","1","SVcb4","99",9154679
"10658","2","SVcb4","99",497288
"10659","3","SVcb4","99",19572
"10660","4","SVcb4","99",156613
"10661","5","SVcb4","99",369079
"10662","6","SVcb4","99",24486
"10663","7","SVcb4","99",84459
"10664","NaN","SVcb4","99",95616
"10665","1","SVcb5","99",899529
"10666","2","SVcb5","99",8893
"10667","3","SVcb5","99",171
"10668","4","SVcb5","99",9097
"10669","5","SVcb5","99",0
"10670","6","SVcb5","99",1
"10671","7","SVcb5","99",68
"10672","NaN","SVcb5","99",0
"10673","1","SVcb6","99",1772449
"10674","2","SVcb6","99",1426552
"10675","3","SVcb6","99",67826
"10676","4","SVcb6","99",1287169
"10677","5","SVcb6","99",900957
"10678","6","SVcb6","99",191691
"10679","7","SVcb6","99",66101
"10680","NaN","SVcb6","99",0
"10681","1","SVcb7","99",902377
"10682","2","SVcb7","99",95569
"10683","3","SVcb7","99",5699
"10684","4","SVcb7","99",152070
"10685","5","SVcb7","99",30404
"10686","6","SVcb7","99",40176
"10687","7","SVcb7","99",2026
"10688","NaN","SVcb7","99",0
"10689","1","SVcb8","99",2108405
"10690","2","SVcb8","99",750442
"10691","3","SVcb8","99",65446
"10692","4","SVcb8","99",611160
"10693","5","SVcb8","99",838431
"10694","6","SVcb8","99",49506
"10695","7","SVcb8","99",160094
"10696","NaN","SVcb8","99",0
"10697","1","SVcb9","99",6482532
"10698","2","SVcb9","99",421289
"10699","3","SVcb9","99",13158
"10700","4","SVcb9","99",325798
"10701","5","SVcb9","99",379756
"10702","6","SVcb9","99",12251
"10703","7","SVcb9","99",126546
"10704","NaN","SVcb9","99",9746
"10705","1","SVk1","99",30004927
"10706","2","SVk1","99",3025951
"10707","3","SVk1","99",1613
"10708","4","SVk1","99",234390
"10709","5","SVk1","99",5289421
"10710","6","SVk1","99",3854
"10711","7","SVk1","99",18171
"10712","NaN","SVk1","99",34206
"10713","1","SVk10","99",13849211
"10714","2","SVk10","99",288610
"10715","3","SVk10","99",1872
"10716","4","SVk10","99",127013
"10717","5","SVk10","99",234865
"10718","6","SVk10","99",91260
"10719","7","SVk10","99",4645
"10720","NaN","SVk10","99",0
"10721","1","SVk11","99",34061702
"10722","2","SVk11","99",469238
"10723","3","SVk11","99",1493
"10724","4","SVk11","99",142107
"10725","5","SVk11","99",59035
"10726","6","SVk11","99",6626
"10727","7","SVk11","99",3209
"10728","NaN","SVk11","99",126126
"10729","1","SVk12","99",18131720
"10730","2","SVk12","99",189008
"10731","3","SVk12","99",3297
"10732","4","SVk12","99",99907
"10733","5","SVk12","99",3902
"10734","6","SVk12","99",203375
"10735","7","SVk12","99",228
"10736","NaN","SVk12","99",0
"10737","1","SVk13","99",21023138
"10738","2","SVk13","99",133829
"10739","3","SVk13","99",6319
"10740","4","SVk13","99",62396
"10741","5","SVk13","99",29125
"10742","6","SVk13","99",38210
"10743","7","SVk13","99",1220
"10744","NaN","SVk13","99",0
"10745","1","SVk14","99",2202056
"10746","2","SVk14","99",45133
"10747","3","SVk14","99",1320
"10748","4","SVk14","99",10309
"10749","5","SVk14","99",2916
"10750","6","SVk14","99",61173
"10751","7","SVk14","99",153
"10752","NaN","SVk14","99",0
"10753","1","SVk15","99",4043037
"10754","2","SVk15","99",5744
"10755","3","SVk15","99",470
"10756","4","SVk15","99",2608
"10757","5","SVk15","99",0
"10758","6","SVk15","99",253
"10759","7","SVk15","99",0
"10760","NaN","SVk15","99",0
"10761","1","SVk16","99",19764413
"10762","2","SVk16","99",23166
"10763","3","SVk16","99",38
"10764","4","SVk16","99",8666
"10765","5","SVk16","99",26
"10766","6","SVk16","99",173
"10767","7","SVk16","99",0
"10768","NaN","SVk16","99",0
"10769","1","SVk17","99",9378930
"10770","2","SVk17","99",2052985
"10771","3","SVk17","99",46005
"10772","4","SVk17","99",1176106
"10773","5","SVk17","99",5396569
"10774","6","SVk17","99",20594
"10775","7","SVk17","99",17272
"10776","NaN","SVk17","99",327520
"10777","1","SVk18","99",2382623
"10778","2","SVk18","99",63334
"10779","3","SVk18","99",381
"10780","4","SVk18","99",27935
"10781","5","SVk18","99",8411
"10782","6","SVk18","99",15832
"10783","7","SVk18","99",493
"10784","NaN","SVk18","99",0
"10785","1","SVk2","99",8068556
"10786","2","SVk2","99",867527
"10787","3","SVk2","99",15980
"10788","4","SVk2","99",82960
"10789","5","SVk2","99",1423782
"10790","6","SVk2","99",27892
"10791","7","SVk2","99",29685
"10792","NaN","SVk2","99",0
"10793","1","SVk3","99",1440658
"10794","2","SVk3","99",469095
"10795","3","SVk3","99",4372
"10796","4","SVk3","99",43621
"10797","5","SVk3","99",1443607
"10798","6","SVk3","99",7014
"10799","7","SVk3","99",8964
"10800","NaN","SVk3","99",0
"10801","1","SVk4","99",31138368
"10802","2","SVk4","99",2057625
"10803","3","SVk4","99",74109
"10804","4","SVk4","99",475172
"10805","5","SVk4","99",7655725
"10806","6","SVk4","99",122064
"10807","7","SVk4","99",101355
"10808","NaN","SVk4","99",0
"10809","1","SVk5","99",3545854
"10810","2","SVk5","99",42093
"10811","3","SVk5","99",8041
"10812","4","SVk5","99",7604
"10813","5","SVk5","99",30048
"10814","6","SVk5","99",10129
"10815","7","SVk5","99",940
"10816","NaN","SVk5","99",0
"10817","1","SVk6","99",10550948
"10818","2","SVk6","99",721236
"10819","3","SVk6","99",87601
"10820","4","SVk6","99",318151
"10821","5","SVk6","99",1541262
"10822","6","SVk6","99",38416
"10823","7","SVk6","99",27020
"10824","NaN","SVk6","99",0
"10825","1","SVk7","99",32781587
"10826","2","SVk7","99",244629
"10827","3","SVk7","99",37075
"10828","4","SVk7","99",173487
"10829","5","SVk7","99",103750
"10830","6","SVk7","99",43493
"10831","7","SVk7","99",17438
"10832","NaN","SVk7","99",0
"10833","1","SVk8","99",8089496
"10834","2","SVk8","99",164129
"10835","3","SVk8","99",11076
"10836","4","SVk8","99",82461
"10837","5","SVk8","99",50526
"10838","6","SVk8","99",2194
"10839","7","SVk8","99",8888
"10840","NaN","SVk8","99",0
"10841","1","SVk9","99",13760624
"10842","2","SVk9","99",180923
"10843","3","SVk9","99",3284
"10844","4","SVk9","99",386436
"10845","5","SVk9","99",9031
"10846","6","SVk9","99",106922
"10847","7","SVk9","99",1779
"10848","NaN","SVk9","99",0
"10849","1","SVkd1","99",92511799
"10850","2","SVkd1","99",66412
"10851","3","SVkd1","99",4854
"10852","4","SVkd1","99",40601
"10853","5","SVkd1","99",26851
"10854","6","SVkd1","99",16482
"10855","7","SVkd1","99",177
"10856","NaN","SVkd1","99",0
"10857","1","SVkd2","99",5598779
"10858","2","SVkd2","99",4515
"10859","3","SVkd2","99",40
"10860","4","SVkd2","99",2573
"10861","5","SVkd2","99",0
"10862","6","SVkd2","99",27
"10863","7","SVkd2","99",0
"10864","NaN","SVkd2","99",0
"10865","1","SVkd3","99",7245296
"10866","2","SVkd3","99",661
"10867","3","SVkd3","99",2
"10868","4","SVkd3","99",541
"10869","5","SVkd3","99",0
"10870","6","SVkd3","99",0
"10871","7","SVkd3","99",0
"10872","NaN","SVkd3","99",0
"10873","1","SVkd4","99",1905636
"10874","2","SVkd4","99",299
"10875","3","SVkd4","99",0
"10876","4","SVkd4","99",239
"10877","5","SVkd4","99",0
"10878","6","SVkd4","99",0
"10879","7","SVkd4","99",0
"10880","NaN","SVkd4","99",21
"10881","1","SVl1","99",3948149
"10882","2","SVl1","99",639930
"10883","3","SVl1","99",7337
"10884","4","SVl1","99",406172
"10885","5","SVl1","99",220674
"10886","6","SVl1","99",2869
"10887","7","SVl1","99",1596
"10888","NaN","SVl1","99",0
"10889","1","SVl10","99",1537991
"10890","2","SVl10","99",332745
"10891","3","SVl10","99",2713
"10892","4","SVl10","99",310439
"10893","5","SVl10","99",161724
"10894","6","SVl10","99",3031
"10895","7","SVl10","99",8316
"10896","NaN","SVl10","99",0
"10897","1","SVl11","99",1491468
"10898","2","SVl11","99",17880
"10899","3","SVl11","99",358
"10900","4","SVl11","99",62428
"10901","5","SVl11","99",4372
"10902","6","SVl11","99",29
"10903","7","SVl11","99",3
"10904","NaN","SVl11","99",0
"10905","1","SVl12","99",920964
"10906","2","SVl12","99",95063
"10907","3","SVl12","99",1664
"10908","4","SVl12","99",22704
"10909","5","SVl12","99",79047
"10910","6","SVl12","99",3375
"10911","7","SVl12","99",48170
"10912","NaN","SVl12","99",0
"10913","1","SVl13","99",181153
"10914","2","SVl13","99",21534
"10915","3","SVl13","99",394
"10916","4","SVl13","99",1712
"10917","5","SVl13","99",23256
"10918","6","SVl13","99",998
"10919","7","SVl13","99",44661
"10920","NaN","SVl13","99",0
"10921","1","SVl14","99",8551553
"10922","2","SVl14","99",382476
"10923","3","SVl14","99",63975
"10924","4","SVl14","99",250103
"10925","5","SVl14","99",1878187
"10926","6","SVl14","99",266
"10927","7","SVl14","99",24221
"10928","NaN","SVl14","99",0
"10929","1","SVl15","99",3359340
"10930","2","SVl15","99",1943
"10931","3","SVl15","99",1826
"10932","4","SVl15","99",1347
"10933","5","SVl15","99",0
"10934","6","SVl15","99",64
"10935","7","SVl15","99",0
"10936","NaN","SVl15","99",7426
"10937","1","SVl16","99",5629764
"10938","2","SVl16","99",262612
"10939","3","SVl16","99",18231
"10940","4","SVl16","99",283436
"10941","5","SVl16","99",269075
"10942","6","SVl16","99",16
"10943","7","SVl16","99",0
"10944","NaN","SVl16","99",2723
"10945","1","SVl17","99",106631
"10946","2","SVl17","99",42836
